label,pc_timestamp,elapsed_s,packet_index,subcarrier,imag,real,amplitude,phase,rssi,rate,channel,csi_len
empty,2026-05-17T22:01:17.699,10.9068,0,0,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,1,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,2,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,3,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,4,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,5,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,6,-2.0,4.0,4.4721360206604,-0.46364760398864746,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,7,-2.0,4.0,4.4721360206604,-0.46364760398864746,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,8,-3.0,4.0,5.0,-0.6435011029243469,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,9,-3.0,4.0,5.0,-0.6435011029243469,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,10,-3.0,4.0,5.0,-0.6435011029243469,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,11,-3.0,4.0,5.0,-0.6435011029243469,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,12,-4.0,4.0,5.656854152679443,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,13,-4.0,4.0,5.656854152679443,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,14,-4.0,4.0,5.656854152679443,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,15,-4.0,4.0,5.656854152679443,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,16,-4.0,4.0,5.656854152679443,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,17,-5.0,4.0,6.4031243324279785,-0.8960554003715515,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,18,-5.0,4.0,6.4031243324279785,-0.8960554003715515,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,19,-5.0,4.0,6.4031243324279785,-0.8960554003715515,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,20,-6.0,4.0,7.211102485656738,-0.9827937483787537,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,21,-6.0,4.0,7.211102485656738,-0.9827937483787537,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,22,-6.0,4.0,7.211102485656738,-0.9827937483787537,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,23,-6.0,4.0,7.211102485656738,-0.9827937483787537,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,24,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,25,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,26,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,27,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,28,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,29,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,30,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,31,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,32,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,33,-8.0,3.0,8.5440034866333,-1.2120256423950195,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,34,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,35,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,36,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,37,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,38,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,39,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,40,-7.0,3.0,7.6157732009887695,-1.1659045219421387,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,41,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,42,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,43,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,44,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,45,-7.0,4.0,8.062257766723633,-1.0516501665115356,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,46,-7.0,5.0,8.602325439453125,-0.9505468606948853,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,47,-7.0,5.0,8.602325439453125,-0.9505468606948853,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,48,-7.0,5.0,8.602325439453125,-0.9505468606948853,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,49,-7.0,5.0,8.602325439453125,-0.9505468606948853,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,50,-7.0,5.0,8.602325439453125,-0.9505468606948853,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,51,-7.0,6.0,9.219544410705566,-0.8621700406074524,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,52,-7.0,6.0,9.219544410705566,-0.8621700406074524,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,53,-7.0,6.0,9.219544410705566,-0.8621700406074524,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,54,-7.0,6.0,9.219544410705566,-0.8621700406074524,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,55,-7.0,6.0,9.219544410705566,-0.8621700406074524,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,56,-7.0,7.0,9.899495124816895,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,57,-7.0,7.0,9.899495124816895,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,58,-8.0,7.0,10.630146026611328,-0.8519663214683533,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,59,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,60,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,61,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,62,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,63,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,64,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,65,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,66,47.0,40.0,61.717098236083984,0.865684986114502,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,67,45.0,40.0,60.20797348022461,0.8441540002822876,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,68,45.0,41.0,60.87692642211914,0.831876277923584,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,69,45.0,42.0,61.55485534667969,0.8198672533035278,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,70,39.0,35.0,52.40229034423828,0.8393996357917786,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,71,38.0,34.0,50.990196228027344,0.8408966660499573,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,72,36.0,34.0,49.51767349243164,0.8139618039131165,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,73,37.0,33.0,49.57822036743164,0.8424789309501648,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,74,37.0,32.0,48.91830062866211,0.8577355146408081,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,75,38.0,32.0,49.67897033691406,0.8709034323692322,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,76,37.0,30.0,47.6340217590332,0.8894981145858765,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,77,38.0,30.0,48.41487503051758,0.9025068879127502,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,78,38.0,30.0,48.41487503051758,0.9025068879127502,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,79,38.0,29.0,47.801673889160156,0.9189271926879883,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,80,39.0,28.0,48.010414123535156,0.9481255412101746,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,81,39.0,28.0,48.010414123535156,0.9481255412101746,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,82,38.0,26.0,46.04345703125,0.9707460999488831,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,83,40.0,26.0,47.70744323730469,0.994421124458313,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,84,41.0,25.0,48.02082824707031,1.0232341289520264,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,85,41.0,24.0,47.50789260864258,1.04120671749115,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,86,42.0,25.0,48.87739944458008,1.0338855981826782,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,87,42.0,23.0,47.88528060913086,1.0697829723358154,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,88,42.0,23.0,47.88528060913086,1.0697829723358154,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,89,43.0,22.0,48.30113983154297,1.09788978099823,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,90,44.0,21.0,48.754486083984375,1.1254953145980835,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,91,45.0,22.0,50.08992004394531,1.1160770654678345,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,92,46.0,22.0,50.990196228027344,1.1246907711029053,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,93,46.0,22.0,50.990196228027344,1.1246907711029053,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,94,46.0,22.0,50.990196228027344,1.1246907711029053,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,95,48.0,23.0,53.22593307495117,1.1239538192749023,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,96,59.0,25.0,64.07807922363281,1.1700029373168945,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,97,49.0,24.0,54.5618896484375,1.1153452396392822,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,98,47.0,25.0,53.23532485961914,1.0819439888000488,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,99,48.0,26.0,54.58937454223633,1.0743736028671265,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,100,48.0,27.0,55.07267761230469,1.0584068298339844,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,101,47.0,27.0,54.20331954956055,1.0493619441986084,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,102,47.0,28.0,54.708316802978516,1.0335116386413574,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,103,47.0,29.0,55.226806640625,1.0179550647735596,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,104,46.0,31.0,55.4707145690918,0.9777937531471252,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,105,44.0,33.0,55.0,0.9272952079772949,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,106,44.0,34.0,55.60575485229492,0.9129077196121216,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,107,41.0,34.0,53.26349639892578,0.8784618973731995,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,108,40.0,34.0,52.49761962890625,0.8663022518157959,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,109,38.0,35.0,51.6623649597168,0.8264709711074829,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,110,38.0,36.0,52.345008850097656,0.8124186396598816,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,111,33.0,37.0,49.57822036743164,0.728317379951477,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,112,32.0,38.0,49.67897033691406,0.6998928785324097,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,113,30.0,36.0,46.86149978637695,0.6947382688522339,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,114,29.0,37.0,47.01063537597656,0.664774477481842,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,115,27.0,37.0,45.80392837524414,0.6304014325141907,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,116,26.0,38.0,46.04345703125,0.6000502109527588,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,117,24.0,39.0,45.79301071166992,0.5516549944877625,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,118,22.0,39.0,44.777225494384766,0.5136060118675232,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,119,19.0,37.0,41.59326934814453,0.4743998944759369,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,120,16.0,37.0,40.31128692626953,0.4081490933895111,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,121,14.0,39.0,41.43669891357422,0.3446473181247711,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,122,10.0,39.0,40.26164245605469,0.251002699136734,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,123,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,124,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,125,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,126,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,127,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,128,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,129,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,130,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,131,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,132,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,133,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,134,-7.0,19.0,20.248456954956055,-0.35299038887023926,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,135,-9.0,19.0,21.02379608154297,-0.44237422943115234,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,136,-10.0,20.0,22.360679626464844,-0.46364760398864746,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,137,-12.0,20.0,23.323806762695312,-0.5404195189476013,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,138,-13.0,20.0,23.853721618652344,-0.5763752460479736,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,139,-14.0,19.0,23.600847244262695,-0.635026752948761,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,140,-15.0,19.0,24.20743751525879,-0.6682894229888916,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,141,-17.0,19.0,25.495098114013672,-0.7298996448516846,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,142,-18.0,20.0,26.90724754333496,-0.7328150868415833,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,143,-19.0,21.0,28.319604873657227,-0.7354397773742676,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,144,-19.0,20.0,27.58622932434082,-0.7597627639770508,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,145,-21.0,20.0,29.0,-0.8097835779190063,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,146,-22.0,20.0,29.73213768005371,-0.832981288433075,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,147,-24.0,21.0,31.890438079833984,-0.8519663214683533,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,148,-25.0,21.0,32.649654388427734,-0.8721364736557007,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,149,-25.0,20.0,32.015621185302734,-0.8960554003715515,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,150,-27.0,20.0,33.60059356689453,-0.9332475066184998,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,151,-27.0,20.0,33.60059356689453,-0.9332475066184998,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,152,-30.0,19.0,35.510562896728516,-1.006226897239685,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,153,-30.0,18.0,34.98571014404297,-1.0303767919540405,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,154,-31.0,19.0,36.359317779541016,-1.0209431648254395,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,155,-32.0,19.0,37.2155876159668,-1.034985065460205,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,156,-32.0,19.0,37.2155876159668,-1.034985065460205,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,157,-33.0,18.0,37.58989334106445,-1.071449637413025,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,158,-32.0,17.0,36.2353401184082,-1.0824624300003052,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,159,-32.0,17.0,36.2353401184082,-1.0824624300003052,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,160,-38.0,21.0,43.416587829589844,-1.0659348964691162,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,161,-33.0,17.0,37.121421813964844,-1.0951011180877686,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,162,-33.0,17.0,37.121421813964844,-1.0951011180877686,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,163,-33.0,17.0,37.121421813964844,-1.0951011180877686,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,164,-32.0,17.0,36.2353401184082,-1.0824624300003052,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,165,-32.0,17.0,36.2353401184082,-1.0824624300003052,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,166,-32.0,17.0,36.2353401184082,-1.0824624300003052,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,167,-33.0,18.0,37.58989334106445,-1.071449637413025,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,168,-32.0,18.0,36.715118408203125,-1.0584068298339844,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,169,-32.0,19.0,37.2155876159668,-1.034985065460205,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,170,-32.0,20.0,37.735923767089844,-1.0121970176696777,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,171,-31.0,20.0,36.8917350769043,-0.9978302121162415,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,172,-31.0,21.0,37.44329071044922,-0.9753864407539368,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,173,-32.0,22.0,38.832977294921875,-0.9685089588165283,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,174,-31.0,24.0,39.20458984375,-0.9119902849197388,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,175,-31.0,24.0,39.20458984375,-0.9119902849197388,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,176,-32.0,24.0,40.0,-0.9272952079772949,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,177,-31.0,25.0,39.824615478515625,-0.8921338319778442,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,178,-31.0,26.0,40.45985794067383,-0.8728935122489929,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,179,-31.0,27.0,41.1096076965332,-0.8542546629905701,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,180,-32.0,28.0,42.52058410644531,-0.8519663214683533,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,181,-31.0,31.0,43.84062194824219,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,182,-34.0,32.0,46.69047164916992,-0.8156919479370117,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,183,-32.0,32.0,45.25483322143555,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,184,-33.0,33.0,46.66904830932617,-0.7853981852531433,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,185,-33.0,34.0,47.381431579589844,-0.7704738974571228,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,186,-34.0,35.0,48.79549026489258,-0.7709064483642578,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,187,-38.0,42.0,56.63920974731445,-0.7354397773742676,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,188,-41.0,43.0,59.41380310058594,-0.7615931630134583,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,189,-41.0,44.0,60.14149856567383,-0.7501186728477478,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,190,-41.0,45.0,60.87692642211914,-0.7389200329780579,-25,11,6,384
empty,2026-05-17T22:01:17.699,10.9068,0,191,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,0,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,1,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,2,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,3,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,4,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,5,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,6,4.0,-3.0,5.0,2.2142975330352783,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,7,4.0,-3.0,5.0,2.2142975330352783,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,8,4.0,-2.0,4.4721360206604,2.0344438552856445,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,9,4.0,-2.0,4.4721360206604,2.0344438552856445,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,10,5.0,-2.0,5.385164737701416,1.9513026475906372,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,11,5.0,-2.0,5.385164737701416,1.9513026475906372,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,12,5.0,-2.0,5.385164737701416,1.9513026475906372,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,13,5.0,-2.0,5.385164737701416,1.9513026475906372,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,14,5.0,-1.0,5.099019527435303,1.768191933631897,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,15,6.0,-1.0,6.082762718200684,1.7359449863433838,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,16,6.0,-1.0,6.082762718200684,1.7359449863433838,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,17,6.0,-1.0,6.082762718200684,1.7359449863433838,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,18,7.0,-1.0,7.071067810058594,1.7126933336257935,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,19,7.0,0.0,7.0,1.5707963705062866,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,20,7.0,0.0,7.0,1.5707963705062866,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,21,7.0,0.0,7.0,1.5707963705062866,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,22,7.0,0.0,7.0,1.5707963705062866,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,23,7.0,0.0,7.0,1.5707963705062866,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,24,7.0,1.0,7.071067810058594,1.4288992881774902,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,25,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,26,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,27,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,28,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,29,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,30,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,31,7.0,1.0,7.071067810058594,1.4288992881774902,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,32,0.0,0.0,0.0,0.0,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,33,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,34,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,35,7.0,1.0,7.071067810058594,1.4288992881774902,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,36,8.0,1.0,8.062257766723633,1.4464412927627563,-25,11,6,384
empty,2026-05-17T22:01:17.807,11.014987,1,37,7.0,1.0,7.071067810058594,1.4288992881774902,-25,11,6,384
