seed,scenario_id,quadrant,strategy,windows,accuracy,macro_f1,weighted_f1,empty_f1,static_presence_f1,movement_f1,true_state_changes,final_state_changes,extra_state_changes,missing_state_changes,transition_count,transition_success_count,transition_success_rate,transition_delay_mean
7,seed7_quad2_scenario2,quad2,majority_vote_5,60,0.5666666666666667,0.5581293659681118,0.5783266677331628,0.5789473684210527,0.6382978723404256,0.4571428571428571,4,13,9,0,4,4,1.0,4.5
7,seed7_quad2_scenario2,quad2,majority_vote_7,60,0.5166666666666667,0.5138127350265751,0.5276863931430011,0.5853658536585366,0.5116279069767442,0.4444444444444444,4,17,13,0,4,4,1.0,5.25
7,seed7_quad2_scenario2,quad2,state_machine_confirm_2,60,0.5333333333333333,0.5323312535450936,0.5387975042541123,0.5853658536585366,0.5116279069767442,0.5,4,8,4,0,4,4,1.0,5.75
7,seed7_quad2_scenario2,quad2,state_machine_confirm_3,60,0.3,0.2577860006167129,0.23977798334875117,0.425531914893617,0.0,0.3478260869565218,4,5,1,0,4,2,0.5,9.75
7,seed7_quad2_scenario2,quad2,vote5_state_machine_confirm_2,60,0.48333333333333334,0.4796296296296296,0.49777777777777776,0.5499999999999999,0.5,0.38888888888888895,4,7,3,0,4,4,1.0,6.5
7,seed7_quad2_scenario2,quad2,vote5_state_machine_confirm_3,60,0.43333333333333335,0.43080808080808075,0.45030303030303026,0.5499999999999999,0.4090909090909091,0.3333333333333333,4,7,3,0,4,4,1.0,7.5
7,seed7_quad2_scenario3,quad2,raw_prediction,60,0.5666666666666667,0.5659147869674186,0.5738345864661655,0.6,0.5714285714285715,0.5263157894736842,4,36,32,0,4,4,1.0,0.75
7,seed7_quad2_scenario3,quad2,majority_vote_3,60,0.5833333333333334,0.5821171892163325,0.5932774691648621,0.6153846153846154,0.6046511627906976,0.5263157894736842,4,26,22,0,4,4,1.0,1.25
7,seed7_quad2_scenario3,quad2,majority_vote_5,60,0.6166666666666667,0.6189293945107899,0.6310873664362037,0.6486486486486487,0.65,0.5581395348837209,4,18,14,0,4,4,1.0,3.25
7,seed7_quad2_scenario3,quad2,majority_vote_7,60,0.6666666666666666,0.6689293945107898,0.6910873664362036,0.8,0.6486486486486487,0.5581395348837209,4,10,6,0,4,4,1.0,3.75
7,seed7_quad2_scenario3,quad2,state_machine_confirm_2,60,0.5833333333333334,0.5721252480408973,0.5806679447079003,0.5454545454545454,0.6415094339622641,0.5294117647058824,4,10,6,0,4,4,1.0,3.25
7,seed7_quad2_scenario3,quad2,state_machine_confirm_3,60,0.4666666666666667,0.38095238095238093,0.35714285714285715,0.6428571428571429,0.0,0.5,4,2,0,2,4,2,0.5,8.0
7,seed7_quad2_scenario3,quad2,vote5_state_machine_confirm_2,60,0.6333333333333333,0.6368838763575605,0.6594987468671679,0.7368421052631579,0.65,0.5238095238095238,4,6,2,0,4,4,1.0,4.75
7,seed7_quad2_scenario3,quad2,vote5_state_machine_confirm_3,60,0.5833333333333334,0.5876775271512114,0.6099749373433583,0.7368421052631579,0.5499999999999999,0.47619047619047616,4,6,2,0,4,4,1.0,5.75
7,seed7_quad5_scenario1,quad5,raw_prediction,60,0.8833333333333333,0.8645575084798027,0.8809472710453284,0.9600000000000001,0.851063829787234,0.7826086956521738,4,16,12,0,4,4,1.0,0.0
7,seed7_quad5_scenario1,quad5,majority_vote_3,60,0.9,0.9013636363636364,0.8998181818181817,0.9199999999999999,0.875,0.9090909090909091,4,10,6,0,4,4,1.0,0.75
7,seed7_quad5_scenario1,quad5,majority_vote_5,60,0.9,0.9019191919191919,0.9004848484848484,0.9166666666666666,0.8799999999999999,0.9090909090909091,4,4,0,0,4,4,1.0,1.5
7,seed7_quad5_scenario1,quad5,majority_vote_7,60,0.8166666666666667,0.8070728291316526,0.8161064425770309,0.875,0.7843137254901961,0.761904761904762,4,4,0,0,4,4,1.0,2.75
7,seed7_quad5_scenario1,quad5,state_machine_confirm_2,60,0.9333333333333333,0.9305555555555555,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9166666666666666,4,4,0,0,4,4,1.0,1.0
7,seed7_quad5_scenario1,quad5,state_machine_confirm_3,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
7,seed7_quad5_scenario1,quad5,vote5_state_machine_confirm_2,60,0.8333333333333334,0.831060606060606,0.8336363636363637,0.875,0.8,0.8181818181818182,4,4,0,0,4,4,1.0,2.5
7,seed7_quad5_scenario1,quad5,vote5_state_machine_confirm_3,60,0.7666666666666667,0.7602020202020201,0.7667878787878788,0.8333333333333334,0.7199999999999999,0.7272727272727272,4,4,0,0,4,4,1.0,3.5
7,seed7_quad5_scenario2,quad5,raw_prediction,60,0.9,0.8876328502415459,0.8984927536231884,0.9600000000000001,0.8695652173913043,0.8333333333333334,4,12,8,0,4,4,1.0,0.25
7,seed7_quad5_scenario2,quad5,majority_vote_3,60,0.8833333333333333,0.880209682392846,0.8823385753931544,0.9199999999999999,0.851063829787234,0.8695652173913043,4,8,4,0,4,4,1.0,1.25
7,seed7_quad5_scenario2,quad5,majority_vote_5,60,0.85,0.8385339643103619,0.8497190180419996,0.9166666666666666,0.816326530612245,0.7826086956521738,4,4,0,0,4,4,1.0,2.25
7,seed7_quad5_scenario2,quad5,majority_vote_7,60,0.8,0.7874242424242425,0.7994545454545455,0.875,0.76,0.7272727272727272,4,4,0,0,4,4,1.0,3.0
7,seed7_quad5_scenario2,quad5,state_machine_confirm_2,60,0.9166666666666666,0.9086192447993691,0.916430050280982,0.9583333333333334,0.8979591836734694,0.8695652173913043,4,4,0,0,4,4,1.0,1.25
7,seed7_quad5_scenario2,quad5,state_machine_confirm_3,60,0.85,0.8385339643103619,0.8497190180419996,0.9166666666666666,0.816326530612245,0.7826086956521738,4,4,0,0,4,4,1.0,2.25
7,seed7_quad5_scenario2,quad5,vote5_state_machine_confirm_2,60,0.7833333333333333,0.7684486838213546,0.7830079858030169,0.875,0.7346938775510204,0.6956521739130435,4,4,0,0,4,4,1.0,3.25
7,seed7_quad5_scenario2,quad5,vote5_state_machine_confirm_3,60,0.7166666666666667,0.6983634033323475,0.7162969535640343,0.8333333333333334,0.6530612244897959,0.6086956521739131,4,4,0,0,4,4,1.0,4.25
7,seed7_quad5_scenario3,quad5,raw_prediction,60,0.8333333333333334,0.8180708180708182,0.8278388278388278,0.923076923076923,0.761904761904762,0.7692307692307692,4,17,13,0,4,4,1.0,0.0
7,seed7_quad5_scenario3,quad5,majority_vote_3,60,0.9,0.9076010781671159,0.8971212938005392,0.9056603773584906,0.8571428571428571,0.9600000000000001,4,9,5,0,4,4,1.0,0.5
7,seed7_quad5_scenario3,quad5,majority_vote_5,60,0.9166666666666666,0.9159914412992388,0.914574344943702,0.9411764705882353,0.8837209302325582,0.923076923076923,4,6,2,0,4,4,1.0,1.0
7,seed7_quad5_scenario3,quad5,majority_vote_7,60,0.8666666666666667,0.8667142008318479,0.8640570409982175,0.9019607843137256,0.8181818181818182,0.8799999999999999,4,4,0,0,4,4,1.0,2.0
7,seed7_quad5_scenario3,quad5,state_machine_confirm_2,60,0.95,0.9441429053891058,0.9496381531335937,0.9795918367346939,0.9361702127659574,0.9166666666666666,4,4,0,0,4,4,1.0,0.75
7,seed7_quad5_scenario3,quad5,state_machine_confirm_3,60,0.8166666666666667,0.8151479693822826,0.8115108965920725,0.8679245283018867,0.744186046511628,0.8333333333333334,4,4,0,0,4,4,1.0,2.75
7,seed7_quad5_scenario3,quad5,vote5_state_machine_confirm_2,60,0.8333333333333334,0.8308913308913309,0.8278388278388279,0.8846153846153847,0.761904761904762,0.8461538461538461,4,4,0,0,4,4,1.0,2.5
7,seed7_quad5_scenario3,quad5,vote5_state_machine_confirm_3,60,0.7666666666666667,0.7606837606837606,0.7589743589743588,0.8461538461538461,0.6666666666666666,0.7692307692307692,4,4,0,0,4,4,1.0,3.5
13,seed13_quad1_scenario1,quad1,raw_prediction,60,0.5,0.5124183006535947,0.5349019607843137,0.6666666666666666,0.47058823529411764,0.39999999999999997,4,37,33,0,4,4,1.0,0.5
13,seed13_quad1_scenario1,quad1,majority_vote_3,60,0.43333333333333335,0.42152891808064225,0.42307608100711547,0.6285714285714286,0.2222222222222222,0.41379310344827586,4,22,18,0,4,4,1.0,1.5
13,seed13_quad1_scenario1,quad1,majority_vote_5,60,0.35,0.3088023088023088,0.2943722943722944,0.5454545454545454,0.0,0.38095238095238093,4,14,10,0,4,2,0.5,6.75
13,seed13_quad1_scenario1,quad1,majority_vote_7,60,0.35,0.3088023088023088,0.2943722943722944,0.5454545454545454,0.0,0.38095238095238093,4,12,8,0,4,2,0.5,7.25
13,seed13_quad1_scenario1,quad1,state_machine_confirm_2,60,0.3333333333333333,0.2916666666666667,0.275,0.5,0.0,0.375,4,5,1,0,4,1,0.25,9.0
13,seed13_quad1_scenario1,quad1,state_machine_confirm_3,60,0.4,0.33862433862433866,0.3174603174603175,0.5714285714285715,0.0,0.4444444444444445,4,1,0,3,4,1,0.25,9.0
13,seed13_quad1_scenario1,quad1,vote5_state_machine_confirm_2,60,0.3,0.2545454545454546,0.23272727272727275,0.4,0.0,0.3636363636363636,4,3,0,1,4,1,0.25,9.0
13,seed13_quad1_scenario1,quad1,vote5_state_machine_confirm_3,60,0.2833333333333333,0.23434551381025903,0.20957282552753476,0.3448275862068966,0.0,0.3582089552238806,4,1,0,3,4,1,0.25,9.0
13,seed13_quad1_scenario2,quad1,raw_prediction,60,0.48333333333333334,0.4970521541950113,0.5229931972789116,0.6666666666666666,0.4571428571428572,0.3673469387755103,4,40,36,0,4,4,1.0,0.75
13,seed13_quad1_scenario2,quad1,majority_vote_3,60,0.5,0.48900027847396266,0.4979114452798663,0.7368421052631579,0.2857142857142857,0.4444444444444445,4,20,16,0,4,4,1.0,2.25
13,seed13_quad1_scenario2,quad1,majority_vote_5,60,0.45,0.4126315789473684,0.4109473684210526,0.7368421052631579,0.07999999999999999,0.4210526315789474,4,17,13,0,4,3,0.75,5.75
13,seed13_quad1_scenario2,quad1,majority_vote_7,60,0.4,0.35555555555555557,0.3466666666666667,0.6666666666666666,0.0,0.4,4,14,10,0,4,2,0.5,7.0
13,seed13_quad1_scenario2,quad1,state_machine_confirm_2,60,0.4,0.35555555555555557,0.3466666666666667,0.6666666666666666,0.0,0.4,4,5,1,0,4,2,0.5,6.5
13,seed13_quad1_scenario2,quad1,state_machine_confirm_3,60,0.2,0.11111111111111112,0.06666666666666667,0.0,0.0,0.33333333333333337,4,0,0,4,4,1,0.25,9.0
13,seed13_quad1_scenario2,quad1,vote5_state_machine_confirm_2,60,0.31666666666666665,0.2708333333333333,0.25000000000000006,0.43750000000000006,0.0,0.375,4,5,1,0,4,2,0.5,7.25
13,seed13_quad1_scenario2,quad1,vote5_state_machine_confirm_3,60,0.25,0.1883685023160062,0.1544004117344313,0.20689655172413793,0.0,0.3582089552238806,4,2,0,2,4,1,0.25,9.0
13,seed13_quad1_scenario3,quad1,raw_prediction,60,0.5,0.5124183006535947,0.5349019607843137,0.6666666666666666,0.47058823529411764,0.39999999999999997,4,35,31,0,4,4,1.0,1.25
13,seed13_quad1_scenario3,quad1,majority_vote_3,60,0.45,0.438996138996139,0.44679536679536686,0.7027027027027027,0.21428571428571427,0.4,4,18,14,0,4,4,1.0,4.25
13,seed13_quad1_scenario3,quad1,majority_vote_5,60,0.36666666666666664,0.33174603174603173,0.32476190476190475,0.6285714285714286,0.0,0.36666666666666664,4,14,10,0,4,2,0.5,6.5
13,seed13_quad1_scenario3,quad1,majority_vote_7,60,0.38333333333333336,0.3406713505074161,0.3301170960187354,0.6285714285714286,0.0,0.39344262295081966,4,12,8,0,4,2,0.5,7.25
13,seed13_quad1_scenario3,quad1,state_machine_confirm_2,60,0.36666666666666664,0.32511068943706517,0.3127134724857685,0.5882352941176471,0.0,0.3870967741935484,4,8,4,0,4,2,0.5,6.5
13,seed13_quad1_scenario3,quad1,state_machine_confirm_3,60,0.4,0.3518094365551993,0.34081539166284924,0.6486486486486487,0.0,0.4067796610169491,4,1,0,3,4,1,0.25,9.0
13,seed13_quad1_scenario3,quad1,vote5_state_machine_confirm_2,60,0.35,0.3088023088023088,0.2943722943722944,0.5454545454545454,0.0,0.38095238095238093,4,4,0,0,4,2,0.5,8.5
13,seed13_quad1_scenario3,quad1,vote5_state_machine_confirm_3,60,0.4166666666666667,0.36600120992135504,0.3564428312159709,0.6842105263157894,0.0,0.41379310344827586,4,2,0,2,4,2,0.5,8.75
13,seed13_quad2_scenario1,quad2,raw_prediction,60,0.65,0.6493506493506495,0.6192207792207792,0.6909090909090909,0.4571428571428572,0.8,4,25,21,0,4,4,1.0,1.25
13,seed13_quad2_scenario1,quad2,majority_vote_3,60,0.7333333333333333,0.7192619671848651,0.7001513976588752,0.8135593220338984,0.5294117647058825,0.8148148148148148,4,12,8,0,4,4,1.0,1.75
13,seed13_quad2_scenario1,quad2,majority_vote_5,60,0.65,0.6059422059422058,0.5557020757020756,0.7384615384615384,0.2222222222222222,0.8571428571428571,4,8,4,0,4,4,1.0,3.5
13,seed13_quad2_scenario1,quad2,majority_vote_7,60,0.6166666666666667,0.5616929597029099,0.511068588680529,0.7164179104477612,0.15384615384615385,0.8148148148148148,4,4,0,0,4,3,0.75,5.25
