seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,true_class,predicted_class,count
42,100,25,240,60,4023,1016,100,160,random_forest_10_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",movement,static_presence,5
42,100,25,240,60,4023,1016,100,160,random_forest_10_top160,random_forest,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",movement,movement,329
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",empty,empty,315
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",empty,static_presence,22
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",empty,movement,2
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",static_presence,empty,67
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",static_presence,static_presence,262
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",static_presence,movement,10
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",movement,empty,4
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",movement,static_presence,12
42,100,25,240,60,4023,1016,100,1100,random_forest_10_topall,random_forest,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 10}",movement,movement,322
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,empty,296
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,static_presence,43
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,movement,0
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",static_presence,empty,140
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",static_presence,static_presence,172
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",static_presence,movement,27
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",movement,empty,2
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",movement,static_presence,11
42,100,25,240,60,4023,1016,100,70,random_forest_20_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",movement,movement,325
42,100,25,240,60,4023,1016,100,100,random_forest_20_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,empty,310
42,100,25,240,60,4023,1016,100,100,random_forest_20_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,static_presence,29
42,100,25,240,60,4023,1016,100,100,random_forest_20_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 20}",empty,movement,0
