seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,true_class,predicted_class,count
42,100,25,240,60,4023,1016,100,1100,gradient_boosting_default_topall,gradient_boosting,all,1100,{},static_presence,movement,11
42,100,25,240,60,4023,1016,100,1100,gradient_boosting_default_topall,gradient_boosting,all,1100,{},movement,empty,4
42,100,25,240,60,4023,1016,100,1100,gradient_boosting_default_topall,gradient_boosting,all,1100,{},movement,static_presence,7
42,100,25,240,60,4023,1016,100,1100,gradient_boosting_default_topall,gradient_boosting,all,1100,{},movement,movement,327
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",empty,empty,236
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",empty,static_presence,103
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",empty,movement,0
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",static_presence,empty,175
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",static_presence,static_presence,133
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",static_presence,movement,31
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",movement,empty,6
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",movement,static_presence,33
42,100,25,240,60,4023,1016,100,70,knn_3_top70,knn,70,70,"{""n_neighbors"": 3}",movement,movement,299
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",empty,empty,299
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",empty,static_presence,40
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",empty,movement,0
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",static_presence,empty,86
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",static_presence,static_presence,233
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",static_presence,movement,20
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",movement,empty,7
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",movement,static_presence,18
42,100,25,240,60,4023,1016,100,100,knn_3_top100,knn,100,100,"{""n_neighbors"": 3}",movement,movement,313
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",empty,empty,302
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",empty,static_presence,36
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",empty,movement,1
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",static_presence,empty,71
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",static_presence,static_presence,250
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",static_presence,movement,18
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",movement,empty,9
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",movement,static_presence,18
42,100,25,240,60,4023,1016,100,126,knn_3_top126,knn,126,126,"{""n_neighbors"": 3}",movement,movement,311
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",empty,empty,308
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",empty,static_presence,31
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",empty,movement,0
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",static_presence,empty,84
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",static_presence,static_presence,240
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",static_presence,movement,15
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",movement,empty,12
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",movement,static_presence,14
42,100,25,240,60,4023,1016,100,160,knn_3_top160,knn,160,160,"{""n_neighbors"": 3}",movement,movement,312
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",empty,empty,306
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",empty,static_presence,32
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",empty,movement,1
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",static_presence,empty,87
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",static_presence,static_presence,240
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",static_presence,movement,12
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",movement,empty,42
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",movement,static_presence,33
42,100,25,240,60,4023,1016,100,1100,knn_3_topall,knn,all,1100,"{""n_neighbors"": 3}",movement,movement,263
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",empty,empty,254
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",empty,static_presence,85
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",empty,movement,0
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",static_presence,empty,179
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",static_presence,static_presence,130
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",static_presence,movement,30
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",movement,empty,4
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",movement,static_presence,28
42,100,25,240,60,4023,1016,100,70,knn_5_top70,knn,70,70,"{""n_neighbors"": 5}",movement,movement,306
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",empty,empty,301
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",empty,static_presence,38
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",empty,movement,0
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",static_presence,empty,89
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",static_presence,static_presence,232
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",static_presence,movement,18
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",movement,empty,9
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",movement,static_presence,16
42,100,25,240,60,4023,1016,100,100,knn_5_top100,knn,100,100,"{""n_neighbors"": 5}",movement,movement,313
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",empty,empty,309
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",empty,static_presence,30
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",empty,movement,0
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",static_presence,empty,78
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",static_presence,static_presence,243
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",static_presence,movement,18
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",movement,empty,9
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",movement,static_presence,16
42,100,25,240,60,4023,1016,100,126,knn_5_top126,knn,126,126,"{""n_neighbors"": 5}",movement,movement,313
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",empty,empty,316
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",empty,static_presence,23
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",empty,movement,0
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",static_presence,empty,83
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",static_presence,static_presence,242
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",static_presence,movement,14
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",movement,empty,15
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",movement,static_presence,9
42,100,25,240,60,4023,1016,100,160,knn_5_top160,knn,160,160,"{""n_neighbors"": 5}",movement,movement,314
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",empty,empty,317
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",empty,static_presence,21
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",empty,movement,1
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",static_presence,empty,92
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",static_presence,static_presence,237
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",static_presence,movement,10
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",movement,empty,43
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",movement,static_presence,38
42,100,25,240,60,4023,1016,100,1100,knn_5_topall,knn,all,1100,"{""n_neighbors"": 5}",movement,movement,257
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,291
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,47
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,1
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,140
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,176
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,23
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,3
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,66
42,100,25,240,60,4023,1016,100,70,linear_svm_top70,linear_svm,70,70,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,269
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,293
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,45
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,1
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,130
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,194
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,15
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,3
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,42
42,100,25,240,60,4023,1016,100,100,linear_svm_top100,linear_svm,100,100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,293
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,275
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,64
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,0
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,129
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,196
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,14
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,3
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,41
42,100,25,240,60,4023,1016,100,126,linear_svm_top126,linear_svm,126,126,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,294
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,280
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,55
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,4
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,131
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,192
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,16
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,3
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,32
42,100,25,240,60,4023,1016,100,160,linear_svm_top160,linear_svm,160,160,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,303
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,285
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,48
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,6
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,75
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,247
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,17
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,7
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,18
42,100,25,240,60,4023,1016,100,1100,linear_svm_topall,linear_svm,all,1100,"{""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,313
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,empty,320
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,static_presence,19
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,movement,0
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,empty,179
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,static_presence,137
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,movement,23
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,empty,3
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,static_presence,17
42,100,25,240,60,4023,1016,100,70,rbf_svm_top70,rbf_svm,70,70,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,movement,318
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,empty,336
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,static_presence,3
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,movement,0
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,empty,102
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,static_presence,222
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,movement,15
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,empty,5
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,static_presence,8
42,100,25,240,60,4023,1016,100,100,rbf_svm_top100,rbf_svm,100,100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,movement,325
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,empty,331
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,static_presence,8
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,movement,0
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,empty,88
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,static_presence,236
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,movement,15
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,empty,3
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,static_presence,9
42,100,25,240,60,4023,1016,100,126,rbf_svm_top126,rbf_svm,126,126,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,movement,326
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,empty,326
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,static_presence,13
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,movement,0
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,empty,85
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,static_presence,243
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,movement,11
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,empty,4
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,static_presence,6
42,100,25,240,60,4023,1016,100,160,rbf_svm_top160,rbf_svm,160,160,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,movement,328
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,empty,332
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,static_presence,7
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",empty,movement,0
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,empty,88
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,static_presence,225
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",static_presence,movement,26
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,empty,8
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,static_presence,8
42,100,25,240,60,4023,1016,100,1100,rbf_svm_topall,rbf_svm,all,1100,"{""class_weight"": ""balanced"", ""kernel"": ""rbf""}",movement,movement,322
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,294
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,44
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,1
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,128
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,194
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,17
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,2
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,75
42,100,25,240,60,4023,1016,100,70,logistic_regression_balanced_top70,logistic_regression,70,70,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,261
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,291
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,48
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,0
