selected_by_policy,model_name,family,top_k,top_k_sort,parameters_json,accuracy_mean,macro_f1_mean,weighted_f1_mean,roc_auc_ovr_macro_mean,roc_auc_ovr_weighted_mean,average_precision_macro_mean,average_precision_weighted_mean,empty_f1_mean,static_presence_f1_mean,movement_f1_mean,fit_time_ms_mean,prediction_time_ms_mean,prediction_time_us_per_window_mean,actual_tree_count_mean,actual_node_count_mean,actual_max_depth_mean,used_feature_count_mean,mean_comparisons_per_prediction_mean,selected_feature_count_mean,selected_subcarrier_count_mean,train_windows_mean,test_windows_mean,accuracy_std,macro_f1_std,weighted_f1_std,roc_auc_ovr_macro_std,roc_auc_ovr_weighted_std,average_precision_macro_std,average_precision_weighted_std,empty_f1_std,static_presence_f1_std,movement_f1_std,fit_time_ms_std,prediction_time_ms_std,prediction_time_us_per_window_std,actual_tree_count_std,actual_node_count_std,actual_max_depth_std,used_feature_count_std,mean_comparisons_per_prediction_std,selected_feature_count_std,selected_subcarrier_count_std,train_windows_std,test_windows_std
False,xgboost_depth3_20_topall,xgboost,all,1089,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.82651322529708,0.8216695520964561,0.8218469786700315,0.9385729868879348,0.9386611979739887,0.8865947024428424,0.8866219644773765,0.8486273760626613,0.7196303156594891,0.8967509645672179,5144.524699999238,19.838499998513726,19.671882649207966,60.0,889.0,3.0,140.0,179.3012285798044,1089.0,99.0,4030.5,1008.5,0.015435084842085,0.01782536565317419,0.018002792226749803,0.0014451908637849176,0.0015334019498387808,0.012964980402474319,0.012937718367940443,0.012062279109752633,0.02915412518329863,0.03638425088597674,20.545400000628433,0.1902999993035337,0.2374612850040192,0.0,7.0,0.0,1.0,0.4477253950910267,0.0,0.0,2.5,2.5
False,xgboost_depth3_20_top126,xgboost,126,126,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8259699797866453,0.8204222690224933,0.8206276534445491,0.9391660547915055,0.9392485856462395,0.8857591666127871,0.8857756454690513,0.823404616614489,0.7110139221400105,0.9268482683129804,534.173579999333,5.712870000206749,5.65148205858097,60.0,894.6,3.0,64.1,179.65866985901022,126.0,98.0,4028.0,1011.0,0.025133575140394264,0.026834330066050908,0.026686474443836566,0.015236643782052568,0.015216889396274075,0.031070887049180915,0.031137744791782145,0.03638154417555247,0.04872287174240906,0.026560677185456766,28.833060939114624,0.8275237838027196,0.8237400724908772,0.0,5.370288632839035,0.0,5.48543526076099,0.34146989226609226,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,gradient_boosting_depth3_20_top100,gradient_boosting,100,100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8222418513421316,0.8176874184075098,0.8178568790750864,0.9318328500521043,0.9319149152132479,0.8726512397155805,0.8726857345848116,0.8236836264462128,0.7113190066292647,0.918059622147052,7897.566759999972,4.38023999959114,4.332142245012635,60.0,898.4,3.0,64.3,179.997,100.0,98.0,4028.0,1011.0,0.0317293761624386,0.03477741270215663,0.03472661831366115,0.021114565003088254,0.0211299162272327,0.0374150140675183,0.03750985187678944,0.03731050908851412,0.06436049075764616,0.03432981589682493,81.95613737198744,0.5873793482213769,0.5759560158703334,0.0,1.9595917942265355,0.0,4.583666654546335,0.0064652919500949165,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,xgboost_depth3_20_top100,xgboost,100,100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8190731944551171,0.81186879931698,0.8120799543484752,0.9301464385754341,0.9302392126135496,0.8689471986768733,0.8689789756977391,0.8244980494461698,0.693099523110895,0.9180088253938752,423.8303200003429,4.37497999992047,4.327381184471597,60.0,890.8,3.0,54.0,179.41582064737327,100.0,98.0,4028.0,1011.0,0.029761495377779938,0.03404061333310329,0.033985343980923684,0.02117235838163567,0.02116900499828582,0.038448458078666516,0.038519058890448044,0.03686978591388832,0.06741443717891542,0.034009301229051235,19.24640556297785,0.09081452356002909,0.08870816204825709,0.0,7.332121111929353,0.0,3.9749213828703582,0.46886813092729157,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,gradient_boosting_depth3_20_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.7568741182710225,0.7433264833771002,0.7436369094980199,0.8903664892644965,0.8904990666677246,0.7933042500315116,0.7933992759435105,0.7694107847226399,0.562650240225502,0.8979184251831585,5588.237059999665,4.217459999927087,4.1710721527584385,60.0,898.6,3.0,56.8,179.99960000000002,70.0,98.0,4028.0,1011.0,0.06060392012202576,0.06865413244642661,0.06860957982057095,0.04082109623699606,0.04085627635363192,0.07908640396954138,0.07913346029418358,0.05652745671969464,0.13374672865284395,0.03614603043481131,36.20593417360157,0.6971314047500189,0.684574858014229,0.0,2.009975124224176,0.0,4.1182520563948,0.0008000000000021154,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,xgboost_depth3_20_top70,xgboost,70,70,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.7555780075301882,0.7369470174509913,0.7373020559663785,0.8921456938835561,0.8922682302437085,0.7957904010990026,0.7958874770860527,0.7729213930880846,0.5387615066640831,0.8991581526008062,298.54990000021644,4.054690000339178,4.011066120036306,60.0,894.0,3.0,48.7,179.61856582224885,70.0,98.0,4028.0,1011.0,0.06156268675285714,0.07221566986549256,0.07211313322610868,0.04064809146310942,0.040679119060682556,0.08115972028975899,0.08117837461681886,0.05563601520273191,0.1466040120406214,0.0357181882705698,9.523007821825338,0.16923955479756544,0.17858431654522833,0.0,7.797435475847168,0.0,4.69148164229596,0.4986581182101285,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,gradient_boosting_depth3_20_top30,gradient_boosting,30,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.7111535682197856,0.6924034268712738,0.6927977417917297,0.8587246817819653,0.8588980442176387,0.7259500374903295,0.7261373943681276,0.7183448481106267,0.46347736305377224,0.8953880694494225,2488.376590000189,3.6702000001241686,3.6303631426181453,60.0,899.8,3.0,29.7,179.9998,30.0,98.0,4028.0,1011.0,0.03239190411678547,0.03722882899441356,0.03723144628965891,0.0256462453056556,0.025680821889222397,0.04533519636405906,0.04536138671266979,0.024175311635002122,0.06831323998605095,0.03458810545553675,22.88157644004744,0.14125338873492607,0.14164960232370088,0.0,0.5999999999999925,0.0,0.4582575694955841,0.0006000000000019081,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,gradient_boosting_depth3_20_top50,gradient_boosting,50,50,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.7082960495490233,0.6895359454625078,0.6899091710726074,0.8582113429565961,0.8583808816553292,0.7234040277622171,0.7235684832991285,0.7149343373341781,0.45811306569012455,0.8955604333632208,4049.949839999317,3.995770000256016,3.9519923825349665,60.0,899.4,3.0,45.5,179.9998,50.0,98.0,4028.0,1011.0,0.03029524084122622,0.03563030810732156,0.03571403777849829,0.026420512891118842,0.0264932319839519,0.04629058132017445,0.04641720536390404,0.01964452618781023,0.06688498988398396,0.036412655902518215,40.97616707743586,0.5840104738953384,0.5744950789613992,0.0,0.9165151389911637,0.0,1.857417562100671,0.0006000000000019081,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,xgboost_depth3_20_top30,xgboost,30,30,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.7104705770439232,0.6829556278285226,0.6834162511901991,0.8614601172063449,0.8616299144726559,0.7301743183784113,0.7303741011288307,0.7246279384265346,0.4246866489999673,0.8995522960590657,149.00160000033793,3.326989999914076,3.290854879193278,60.0,895.0,3.0,28.2,179.68489681748594,30.0,98.0,4028.0,1011.0,0.030771751109484602,0.03624035246048153,0.03632761247890266,0.02383401391059769,0.02386671409357347,0.042684677617324224,0.04271696319919123,0.02268456687498376,0.06855062574209575,0.034567998419067825,4.224441538701022,0.10037822954219222,0.10091688562602576,0.0,3.820994634908545,0.0,1.32664991614216,0.24170309061148282,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
False,xgboost_depth3_20_top50,xgboost,50,50,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.705525002406404,0.6780165492642614,0.6784712165401523,0.8610477017021188,0.8612114641127631,0.7271060730249459,0.7272919330301694,0.721122073474586,0.41479753666150476,0.8981300376566933,216.10700000128418,3.596810000090045,3.557780522803301,60.0,896.2,3.0,40.7,179.76084418174614,50.0,98.0,4028.0,1011.0,0.03214927442906423,0.03810471927950178,0.03814913854827867,0.02495013089200442,0.02501962076996143,0.04380506752897628,0.04389880626304945,0.020227855026670686,0.07223766059089998,0.036678870610652635,5.152690221084209,0.04592076749238028,0.051793703216783796,0.0,3.28024389337135,0.0,1.8466185312619379,0.20754567105156743,0.0,3.098386676965933,3.2557641192199553,3.2557641192199447
