seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
42,100,25,240,60,4023,1016,100,100,tree_depth8_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",2,movement,0.93993993993994,0.9260355029585798,0.9329359165424739,338,0.9506619713393027,0.9324727338604949
42,100,25,240,60,4023,1016,100,126,tree_depth8_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",0,empty,0.8323699421965318,0.8495575221238938,0.8408759124087591,339,0.8723872890550449,0.7821986299345176
42,100,25,240,60,4023,1016,100,126,tree_depth8_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",1,static_presence,0.7689969604863222,0.7463126843657817,0.7574850299401198,339,0.8279499614384125,0.7194068948503191
42,100,25,240,60,4023,1016,100,126,tree_depth8_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",2,movement,0.9002932551319648,0.908284023668639,0.9042709867452136,338,0.9309402873051614,0.8673476166583157
42,100,25,240,60,4023,1016,100,160,tree_depth8_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",0,empty,0.8257372654155496,0.9085545722713865,0.8651685393258427,339,0.8888358757837588,0.7798753938641869
42,100,25,240,60,4023,1016,100,160,tree_depth8_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",1,static_presence,0.7912772585669782,0.7492625368731564,0.7696969696969697,339,0.8379389376173733,0.7273643197718946
42,100,25,240,60,4023,1016,100,160,tree_depth8_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",2,movement,0.9192546583850931,0.8757396449704142,0.896969696969697,338,0.9196165191740413,0.8590643932792216
42,100,25,240,60,4023,1016,100,1100,tree_depth8_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",0,empty,0.8143236074270557,0.9056047197640118,0.8575418994413407,339,0.9137745476093995,0.7910202418287372
42,100,25,240,60,4023,1016,100,1100,tree_depth8_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",1,static_presence,0.8231292517006803,0.7138643067846607,0.764612954186414,339,0.7962575652605848,0.7311476956076486
42,100,25,240,60,4023,1016,100,1100,tree_depth8_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5}",2,movement,0.8898550724637682,0.908284023668639,0.8989751098096632,338,0.9345643294758339,0.8620573756693907
42,100,25,240,60,4023,1016,100,70,tree_depth10_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0,empty,0.628361858190709,0.7581120943952803,0.6871657754010695,339,0.8008239543709668,0.5580198515128362
42,100,25,240,60,4023,1016,100,70,tree_depth10_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",1,static_presence,0.5950704225352113,0.49852507374631266,0.5425361155698234,339,0.7001106739345455,0.5344905571645742
42,100,25,240,60,4023,1016,100,70,tree_depth10_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",2,movement,0.9164086687306502,0.8757396449704142,0.8956127080181543,338,0.9300828227819378,0.8636562189893238
42,100,25,240,60,4023,1016,100,100,tree_depth10_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0,empty,0.7466307277628033,0.8171091445427728,0.780281690140845,339,0.8312026422312563,0.6788520495302035
42,100,25,240,60,4023,1016,100,100,tree_depth10_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",1,static_presence,0.7388535031847133,0.6843657817109144,0.7105666156202144,339,0.783523526925574,0.6336008590094417
42,100,25,240,60,4023,1016,100,100,tree_depth10_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",2,movement,0.9365558912386707,0.9171597633136095,0.9267563527653214,338,0.9309446509923025,0.9015751081918472
42,100,25,240,60,4023,1016,100,126,tree_depth10_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0,empty,0.8328267477203647,0.8082595870206489,0.8203592814371258,339,0.8778578057803166,0.7632246007355978
42,100,25,240,60,4023,1016,100,126,tree_depth10_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",1,static_presence,0.7341040462427746,0.7492625368731564,0.7416058394160584,339,0.8146712679137091,0.680236461948682
42,100,25,240,60,4023,1016,100,126,tree_depth10_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",2,movement,0.8885630498533724,0.8964497041420119,0.8924889543446245,338,0.9127197116475538,0.8524981077039001
42,100,25,240,60,4023,1016,100,160,tree_depth10_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0,empty,0.7983193277310925,0.8407079646017699,0.8189655172413793,339,0.8722892511209004,0.745533557276211
42,100,25,240,60,4023,1016,100,160,tree_depth10_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",1,static_presence,0.7447447447447447,0.7315634218289085,0.7380952380952381,339,0.8088216711764117,0.6853114055059204
42,100,25,240,60,4023,1016,100,160,tree_depth10_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",2,movement,0.911042944785276,0.878698224852071,0.8945783132530121,338,0.884689567296783,0.812714952596886
42,100,25,240,60,4023,1016,100,1100,tree_depth10_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",0,empty,0.8092643051771117,0.8761061946902655,0.8413597733711048,339,0.8974327132978654,0.770457916717143
