seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,roc_auc_ovr_weighted,average_precision_macro,average_precision_weighted,empty_f1,static_presence_f1,movement_f1,fit_time_ms,prediction_time_ms,prediction_time_us_per_window,test_samples,actual_tree_count,actual_node_count,actual_max_depth,used_feature_count,mean_comparisons_per_prediction
168,100,25,240,60,4033,1006,99,1089,xgboost_depth2_10_all,xgboost,all,1089,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8190854870775348,0.8152997195378159,0.8157151880576121,0.9302415277856867,0.930462406473527,0.8664362248423272,0.86663616497976,0.8222523744911805,0.7142857142857143,0.9093610698365527,2384.2620000032184,17.80730000245967,17.701093441808815,1006,30,210,2,35,60.0
168,100,25,240,60,4033,1006,99,1089,xgboost_depth2_20_all,xgboost,all,1089,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8290258449304175,0.8250706230301081,0.8254794000494267,0.9376119476841881,0.937804431326699,0.8755553714850023,0.8757266542428623,0.8272108843537415,0.7233333333333334,0.9246676514032496,3608.741000000009,18.341400002100272,18.232007954374026,1006,60,420,2,63,120.0
168,100,25,240,60,4033,1006,99,1089,xgboost_depth3_20_all,xgboost,all,1089,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.841948310139165,0.8394949177496303,0.8398497708967814,0.9400181777517197,0.9401945999238275,0.8736297220403682,0.8736842461094361,0.8365650969529086,0.7487844408427877,0.9331352154531947,5163.971399997536,19.104800001514377,18.990854872280693,1006,60,882,3,141,178.85350318471336
210,100,25,240,60,4028,1011,95,1045,gradient_boosting_depth3_20_all,gradient_boosting,all,1045,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8397626112759644,0.8387888721494575,0.8384892684443599,0.928450237059348,0.9282995723354519,0.8572422743258743,0.8568070476680087,0.8057142857142857,0.7534883720930232,0.9571639586410635,80886.39830000102,12.519600000814535,12.38338279012318,1011,60,900,3,165,180.0
210,100,25,240,60,4028,1011,95,1045,logistic_regression_c0_1_all,logistic_regression,all,1045,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",0.7794263105835806,0.7793962022896155,0.7789616040366898,0.9006765196332118,0.9004531790925795,0.8094434559797042,0.8088472388898547,0.7321178120617111,0.6542635658914728,0.9518072289156626,1049.738299996534,8.188100000552367,8.099010880862876,1011,0,0,0,1045,3135.0
210,100,25,240,60,4028,1011,95,1045,logistic_regression_c1_all,logistic_regression,all,1045,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",0.7734915924826904,0.7731802568130188,0.7727563543776661,0.9010469014323395,0.9008371181667261,0.8083443509712227,0.8077433740319643,0.7244318181818182,0.6563944530046225,0.9387144992526159,1476.1375000016415,7.791699998051627,7.706923835857197,1011,0,0,0,1045,3135.0
210,100,25,240,60,4028,1011,95,1045,logistic_regression_c10_all,logistic_regression,all,1045,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",0.7645895153313551,0.7643596971433415,0.7639350756313982,0.8949435926002854,0.8947215915887791,0.7957372865695723,0.7950962263972389,0.7150997150997151,0.6482334869431644,0.929745889387145,4787.93289999885,7.835600001271814,7.750346193147195,1011,0,0,0,1045,3135.0
210,100,25,240,60,4028,1011,95,1045,logistic_regression_c1_balanced_all,logistic_regression,all,1045,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",0.7725024727992087,0.7723081522755885,0.771885360004206,0.9008856964551016,0.9006754618902808,0.8077906907963589,0.8071879441417382,0.723404255319149,0.6563944530046225,0.937125748502994,4183.323900000687,7.90219999908004,7.816221561899149,1011,0,0,0,1045,3135.0
210,100,25,240,60,4028,1011,95,1045,xgboost_depth2_10_all,xgboost,all,1045,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8288822947576657,0.8250692681305368,0.8247627667232409,0.9243195558974454,0.9241797903780736,0.8591775723352008,0.8587982630264372,0.8010752688172043,0.7181208053691275,0.9560117302052786,2226.1792000026617,18.956199997774092,18.749950541814137,1011,30,210,2,34,60.0
210,100,25,240,60,4028,1011,95,1045,xgboost_depth2_20_all,xgboost,all,1045,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.827893175074184,0.8244334074755094,0.8241125443418889,0.9291888420871492,0.9290491087182415,0.8624815971373477,0.8620712145705238,0.7967479674796748,0.717607973421927,0.9589442815249267,3301.0901999987254,17.639600002439693,17.447675571156967,1011,60,420,2,55,120.0
210,100,25,240,60,4028,1011,95,1045,xgboost_depth3_20_all,xgboost,all,1045,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8298714144411474,0.8264544954480563,0.8261488599109447,0.9312457802053454,0.9311071497308709,0.8666123633730963,0.8662221411693166,0.801641586867305,0.7215815485996705,0.956140350877193,4742.965799996455,18.226300002424978,18.027992089441124,1011,60,892,3,143,179.49579831932772
336,100,25,240,60,4025,1014,96,1056,gradient_boosting_depth3_20_all,gradient_boosting,all,1056,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8510848126232742,0.8509578430413404,0.8507913200386436,0.9511607237605793,0.9510774881415702,0.9101334796363959,0.9100275850236562,0.8340192043895748,0.775,0.9438543247344461,81688.48979999893,13.99410000158241,13.80088757552506,1014,60,900,3,178,180.0
336,100,25,240,60,4025,1014,96,1056,logistic_regression_c0_1_all,logistic_regression,all,1056,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",0.7938856015779092,0.7957910650425254,0.7955768739479889,0.9159843724996142,0.9158750452194131,0.8416144606281636,0.841426753593709,0.773841961852861,0.698170731707317,0.9153605015673981,1910.6002999978955,7.945200002723141,7.835502961265425,1014,0,0,0,1056,3168.0
336,100,25,240,60,4025,1014,96,1056,logistic_regression_c1_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",0.7702169625246549,0.7725998736467726,0.7723616208401999,0.9075852928093274,0.9074708498880006,0.8268465453936528,0.8266397218661715,0.7468879668049793,0.6646616541353384,0.90625,1398.9680999984557,7.303099999262486,7.202268243848605,1014,0,0,0,1056,3168.0
336,100,25,240,60,4025,1014,96,1056,logistic_regression_c10_all,logistic_regression,all,1056,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",0.7544378698224852,0.757534352968768,0.757292029902365,0.9007751524895168,0.9006580647149296,0.819123164101542,0.8189254149968217,0.7211267605633803,0.6528803545051699,0.8985959438377535,1533.5028000008606,7.711400001426227,7.604930967875964,1014,0,0,0,1056,3168.0
336,100,25,240,60,4025,1014,96,1056,logistic_regression_c1_balanced_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",0.7712031558185405,0.773839585084182,0.7736028951818612,0.9077062174175232,0.9075920978089,0.8273655524517544,0.8271595593380588,0.7461858529819695,0.6676646706586826,0.9076682316118936,1476.819700001215,7.78100000025006,7.673570019970473,1014,0,0,0,1056,3168.0
336,100,25,240,60,4025,1014,96,1056,xgboost_depth2_10_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8412228796844181,0.8391440095189022,0.8389521604144288,0.9464434197521582,0.9463558959220801,0.9046916251711262,0.9045725845385358,0.8187919463087249,0.7520525451559934,0.9465875370919882,2195.5970999988494,18.409000000247033,18.15483234738366,1014,30,210,2,43,60.0
336,100,25,240,60,4025,1014,96,1056,xgboost_depth2_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8402366863905325,0.8379960153732894,0.8377988405051214,0.9481312417585862,0.9480468251961713,0.9055483934715604,0.9054295895083924,0.8173207036535859,0.7483660130718954,0.948301329394387,3314.7664999996778,18.090099998516962,17.84033530425736,1014,60,420,2,73,120.0
336,100,25,240,60,4025,1014,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8589743589743589,0.8585085144667611,0.8583506976651026,0.951823192023201,0.9517425930944124,0.9125494821421674,0.9124451129345412,0.840499306518724,0.7875,0.9475262368815592,4765.078299999004,18.280199998116586,18.027810649030165,1014,60,900,3,152,180.0
512,100,25,240,60,4031,1008,100,1100,gradient_boosting_depth3_20_all,gradient_boosting,all,1100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0.8482142857142857,0.8447656006630718,0.8453993691826612,0.9625991597637723,0.962815820745377,0.9306688263180659,0.9310117991969435,0.84593837535014,0.7536704730831973,0.9346879535558781,85332.97179999863,10.486799998034257,10.403571426621287,1008,60,900,3,174,180.0
512,100,25,240,60,4031,1008,100,1100,logistic_regression_c0_1_all,logistic_regression,all,1100,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",0.8234126984126984,0.824326775675757,0.8247643094254827,0.9457388984788603,0.94594404710304,0.8906288364915006,0.8909440292293047,0.8011958146487295,0.7580174927113703,0.913767019667171,1823.3787000026496,7.658399998035748,7.597619045670385,1008,0,0,0,1100,3300.0
512,100,25,240,60,4031,1008,100,1100,logistic_regression_c1_all,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",0.8115079365079365,0.8123723960041095,0.8127927982787317,0.9384699742709427,0.9386985798846722,0.8760863263197223,0.8764036400864325,0.7843137254901961,0.7478260869565218,0.9049773755656109,1413.841699999466,7.259800000610994,7.2021825402886845,1008,0,0,0,1100,3300.0
512,100,25,240,60,4031,1008,100,1100,logistic_regression_c10_all,logistic_regression,all,1100,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",0.7966269841269841,0.797368647424447,0.797808000522652,0.9292153280941756,0.9294687797561957,0.8622469520113869,0.8625248848557366,0.7662141779788839,0.7296511627906976,0.8962406015037594,1266.4203000022098,7.571099999040598,7.511011903810117,1008,0,0,0,1100,3300.0
512,100,25,240,60,4031,1008,100,1100,logistic_regression_c1_balanced_all,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",0.814484126984127,0.8155034714853775,0.8159347314228015,0.9386372673482972,0.9388649600714327,0.8764532659604879,0.8767737399043417,0.7891566265060241,0.7496382054992764,0.9077155824508321,1865.8469999973022,6.996000000071945,6.940476190547564,1008,0,0,0,1100,3300.0
512,100,25,240,60,4031,1008,100,1100,xgboost_depth2_10_all,xgboost,all,1100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8373015873015873,0.8302744215493644,0.8310436639344132,0.9534943072443062,0.9538020771149495,0.9209472757281087,0.9213814482903097,0.8425302826379543,0.7212543554006968,0.927038626609442,2357.012100001157,17.20709999790415,17.0705357122065,1008,30,210,2,34,60.0
512,100,25,240,60,4031,1008,100,1100,xgboost_depth2_20_all,xgboost,all,1100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8462301587301587,0.8407805046951125,0.8414731055229597,0.9630655007023083,0.9633031077584604,0.9346492273756276,0.9350313351219622,0.8500687757909215,0.7423728813559322,0.9298998569384835,3557.7566000029037,19.240899997384986,19.088194441850185,1008,60,420,2,63,120.0
512,100,25,240,60,4031,1008,100,1100,xgboost_depth3_20_all,xgboost,all,1100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0.8561507936507936,0.8514516463837257,0.852088168887629,0.9675412103155633,0.9677449181418957,0.9390976044164132,0.9394436383356674,0.859504132231405,0.7609427609427609,0.9339080459770115,5141.832299999805,18.33990000159247,18.19434523967507,1008,60,898,3,139,179.87473903966597
