window_seconds,step_seconds,window_packets,step_packets,accuracy_mean,macro_f1_mean,weighted_f1_mean,roc_auc_ovr_macro_mean,average_precision_macro_mean,empty_f1_mean,static_presence_f1_mean,movement_f1_mean,selected_feature_count_mean,selected_subcarrier_count_mean,train_windows_mean,test_windows_mean,accuracy_std,macro_f1_std,weighted_f1_std,roc_auc_ovr_macro_std,average_precision_macro_std,empty_f1_std,static_presence_f1_std,movement_f1_std,selected_feature_count_std,selected_subcarrier_count_std,train_windows_std,test_windows_std
2.0,0.5,100,25,0.833939624085136,0.8293851869475078,0.8298253757515384,0.9429089930481404,0.8969019479373922,0.8452119577597098,0.7319910986409998,0.9109525044418137,126.0,95.33333333333333,4029.0,1010.0,0.018540557102010545,0.021528140672204283,0.02093387046590112,0.007585784474908613,0.020119930865254803,0.030949093642527816,0.042206821350428254,0.023466644830764615,0.0,0.9428090415820642,2.943920288775949,2.943920288775949
1.5,0.25,75,12,0.8293016277468747,0.8249452879435205,0.8252005651179491,0.9380256845133851,0.8890828122603055,0.8458989573945052,0.7313083265924097,0.8976285798436464,126.0,95.33333333333333,8575.333333333334,2152.6666666666665,0.019835612485382723,0.023191650173914016,0.022859892320326626,0.0066400871807974415,0.008668059786438259,0.032455860427730236,0.04623081762601119,0.023597231973930086,0.0,0.9428090415820642,6.342099196813275,6.3420991968134315
1.0,0.5,50,25,0.8182580614070295,0.8120476716247715,0.8124799866411827,0.9296615885755327,0.8758523405312443,0.8393227715176123,0.7135983550281221,0.8832218883285803,126.0,95.33333333333333,4509.0,1130.0,0.01206667109440697,0.01560606761176214,0.015043514460222573,0.0048023316852169725,0.007918109703332192,0.02422400766106171,0.04086446781308064,0.0312948475827728,0.0,0.9428090415820642,2.943920288775949,2.943920288775949
1.0,0.2,50,10,0.8137802918296392,0.8077532474705738,0.8080622750948949,0.9324234361195852,0.8809499597434511,0.8367805487165857,0.7075970740855704,0.8788821196095652,126.0,95.33333333333333,10945.666666666666,2746.3333333333335,0.012866256623030951,0.016599131588106757,0.016193737345709246,0.005339223531820013,0.006524117497778407,0.019259622458992817,0.03843641919020624,0.02652005741484692,0.0,0.9428090415820642,7.318166133366931,7.31816613336677
0.75,0.25,37,12,0.8003711633066852,0.7944388766892644,0.7946809748304516,0.9229256608327424,0.8632167448322018,0.825253043478411,0.692760069993737,0.8653035165956453,126.0,95.33333333333333,9298.333333333334,2334.6666666666665,0.011298678167598782,0.014986527836816567,0.014645636348902716,0.004239488336508235,0.007953440860157639,0.019682135149859586,0.04038858225983852,0.024354435023579413,0.0,0.9428090415820642,6.182412330330257,6.182412330330417
0.5,0.1,25,5,0.7853082873774201,0.7795951716043051,0.7798755867069302,0.9123870003089539,0.8424190271492664,0.814185977550577,0.682473965765201,0.8421255714971375,126.0,95.33333333333333,22870.0,5738.0,0.016426879479302874,0.01949569260472058,0.01913236058954408,0.005078371006195961,0.0157150806255606,0.025640130949716903,0.047424806877965485,0.01921180159089191,0.0,0.9428090415820642,14.89966442575134,14.89966442575134
0.5,0.25,25,12,0.7830822858070775,0.7776638756450905,0.7778993805553006,0.9141402546552283,0.8451255772029836,0.8117569951580826,0.6803349254161581,0.8408997063610305,126.0,95.33333333333333,9538.333333333334,2394.6666666666665,0.01962555302194926,0.022585314114700206,0.02228090562997694,0.007076875743561749,0.015809154142199206,0.02621484466302448,0.050966718891198914,0.015061341919810843,0.0,0.9428090415820642,6.182412330330257,6.182412330330417
0.25,0.1,12,5,0.713544962956254,0.7070614807956114,0.7072931304976325,0.8609655734916765,0.7662098045191997,0.7547501134336119,0.6078562215989923,0.75857810735423,126.0,95.33333333333333,23371.333333333332,5864.666666666667,0.020913725523315198,0.023977193021326226,0.023638496937817912,0.013797608361143823,0.027894259410011477,0.02287956963792947,0.05120927720608274,0.01640742872891331,0.0,0.9428090415820642,14.197026292698324,14.197026292698007
