seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
7,100,25,240,60,4026,1013,96,100,xgboost_depth3_20_top100,xgboost,100,100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8218181818181818,0.6686390532544378,0.7373572593800979,338,0.8992044707429323,0.8481538198032843
7,100,25,240,60,4026,1013,96,100,xgboost_depth3_20_top100,xgboost,100,100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.9106628242074928,0.9376854599406528,0.9239766081871345,337,0.9869453760117991,0.9669145622381284
7,100,25,240,60,4026,1013,96,126,xgboost_depth3_20_top126,xgboost,126,126,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.7842105263157895,0.8816568047337278,0.83008356545961,338,0.9567170721016875,0.9056534248243854
7,100,25,240,60,4026,1013,96,126,xgboost_depth3_20_top126,xgboost,126,126,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8153310104529616,0.6923076923076923,0.7488,338,0.9136357659434583,0.8659685509805802
7,100,25,240,60,4026,1013,96,126,xgboost_depth3_20_top126,xgboost,126,126,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.9132947976878613,0.9376854599406528,0.9253294289897511,337,0.9886880410162765,0.9772245967264852
7,100,25,240,60,4026,1013,96,160,xgboost_depth3_20_top160,xgboost,160,160,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.7824933687002652,0.8727810650887574,0.8251748251748252,338,0.946949375410914,0.8529600176790353
7,100,25,240,60,4026,1013,96,160,xgboost_depth3_20_top160,xgboost,160,160,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8,0.6863905325443787,0.7388535031847133,338,0.899419241726934,0.8478675831519404
7,100,25,240,60,4026,1013,96,160,xgboost_depth3_20_top160,xgboost,160,160,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.9104046242774566,0.9347181008902077,0.9224011713030746,337,0.9869936614401349,0.9742110071810995
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_topall,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.7989276139410187,0.8816568047337278,0.8382559774964838,338,0.9556213017751479,0.9051930766536141
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_topall,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8053691275167785,0.7100591715976331,0.7547169811320755,338,0.9152136752136752,0.8685350492786389
