seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
7,100,25,240,60,4026,1013,96,1056,xgboost_depth2_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.9020172910662824,0.9287833827893175,0.9152046783625731,337,0.9881437325514021,0.9764661908074506
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.7989276139410187,0.8816568047337278,0.8382559774964838,338,0.9556213017751479,0.9051930766536141
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8053691275167785,0.7100591715976331,0.7547169811320755,338,0.9152136752136752,0.8685350492786389
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.9122807017543859,0.9258160237388724,0.9189985272459499,337,0.9893596474285814,0.9785845858516197
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.8839285714285714,0.878698224852071,0.8813056379821959,338,0.9780238620677527,0.9569735893219442
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.7986577181208053,0.7083333333333334,0.750788643533123,336,0.898042328042328,0.8640759114729035
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.8275862068965517,0.9258160237388724,0.8739495798319328,337,0.9782158863774445,0.9562044031229082
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.8282208588957055,0.7988165680473372,0.8132530120481928,338,0.9421780071568618,0.852010524667431
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.7515723270440252,0.7113095238095238,0.7308868501529052,336,0.8720767195767195,0.8251641211296756
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.8692098092643051,0.9465875370919882,0.90625,337,0.9797964233197439,0.9589951036172335
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.8311258278145696,0.742603550295858,0.784375,338,0.9410526038140623,0.8447306452473894
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.7067448680351907,0.7172619047619048,0.7119645494830132,336,0.8666534391534391,0.8182009179191955
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.8668478260869565,0.9465875370919882,0.9049645390070922,337,0.9782797242205179,0.9527339301666274
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.8225255972696246,0.7130177514792899,0.7638668779714739,338,0.9347705671857004,0.8272594731788071
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.6893491124260355,0.6934523809523809,0.6913946587537092,336,0.8564417989417991,0.7986080276647608
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.8394736842105263,0.9465875370919882,0.8898186889818689,337,0.9756733791791774,0.9406450112168833
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",0,empty,0.8294314381270903,0.7337278106508875,0.7786499215070644,338,0.9406481619877437,0.8441149190922748
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",1,static_presence,0.6997084548104956,0.7142857142857143,0.7069219440353461,336,0.8664285714285714,0.8174211475004073
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_balanced_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",2,movement,0.8644986449864499,0.9465875370919882,0.9036827195467422,337,0.9783061398797207,0.9526960276457384
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_10_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.8559077809798271,0.878698224852071,0.8671532846715329,338,0.9741157231156088,0.9460986563620222
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_10_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8093525179856115,0.6696428571428571,0.7328990228013029,336,0.8613381834215168,0.8385233217229675
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_10_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 10, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8212435233160622,0.9406528189910979,0.8769017980636238,337,0.9647372962692284,0.9110005128770525
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_20_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.8422535211267606,0.8846153846153846,0.862914862914863,338,0.9748125060446469,0.9471308366790916
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_20_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8058608058608059,0.6547619047619048,0.722495894909688,336,0.8715895061728396,0.8416923311379702
13,100,25,240,60,4028,1011,94,1034,xgboost_depth2_20_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8276762402088773,0.9406528189910979,0.8805555555555555,337,0.9719025438279812,0.9440411020691419
13,100,25,240,60,4028,1011,94,1034,xgboost_depth3_20_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.8728323699421965,0.893491124260355,0.8830409356725146,338,0.9805362371084168,0.961143124970889
13,100,25,240,60,4028,1011,94,1034,xgboost_depth3_20_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.823321554770318,0.6934523809523809,0.752827140549273,336,0.8982253086419754,0.8700104674685467
