seed,scenario_id,quadrant,strategy,windows,accuracy,macro_f1,weighted_f1,empty_f1,static_presence_f1,movement_f1,true_state_changes,final_state_changes,extra_state_changes,missing_state_changes,transition_count,transition_success_count,transition_success_rate,transition_delay_mean,confidence_mean,confidence_std,realtime_score
21,seed21_quad1_scenario1,quad1,vote3_confirm2_conf050,60,0.4666666666666667,0.46308243727598564,0.4756989247311828,0.6666666666666667,0.3225806451612903,0.39999999999999997,4,9,5,0,4,4,1.0,5.25,0.5177134877282099,0.09427644237973955,0.3855824372759856
21,seed21_quad1_scenario1,quad1,vote3_confirm2_conf060,60,0.31666666666666665,0.2594705280093608,0.22079859587538395,0.0,0.32558139534883723,0.45283018867924524,4,1,0,3,4,2,0.5,7.25,0.5177134877282099,0.09427644237973955,0.09697052800936085
21,seed21_quad1_scenario1,quad1,movement_priority_confirm,60,0.2,0.11111111111111112,0.06666666666666667,0.0,0.0,0.33333333333333337,4,0,0,4,4,1,0.25,9.0,0.5177134877282099,0.09427644237973955,-0.09888888888888887
21,seed21_quad1_scenario2,quad1,raw_prediction,60,0.38333333333333336,0.3952933591231464,0.40626692456479685,0.5454545454545454,0.3,0.3404255319148936,4,27,23,0,4,4,1.0,2.5,0.5133502008985376,0.09284782765237533,0.2552933591231464
21,seed21_quad1_scenario2,quad1,majority_vote_3,60,0.36666666666666664,0.3668859649122807,0.3602631578947369,0.43750000000000006,0.2631578947368421,0.39999999999999997,4,19,15,0,4,4,1.0,4.0,0.5133502008985376,0.09284782765237533,0.2518859649122807
21,seed21_quad1_scenario2,quad1,majority_vote_5,60,0.36666666666666664,0.3548157092749123,0.33850612385716755,0.45161290322580644,0.17647058823529413,0.43636363636363634,4,14,10,0,4,4,1.0,4.5,0.5133502008985376,0.09284782765237533,0.25981570927491227
21,seed21_quad1_scenario2,quad1,confidence_hold_055,60,0.5166666666666667,0.4455170396372678,0.44405440982887234,0.8837209302325582,0.0,0.45283018867924524,4,3,0,1,4,2,0.5,6.5,0.5133502008985376,0.09284782765237533,0.35051703963726777
21,seed21_quad1_scenario2,quad1,confidence_hold_065,60,0.2,0.11111111111111112,0.06666666666666667,0.0,0.0,0.33333333333333337,4,0,0,4,4,1,0.25,9.0,0.5133502008985376,0.09284782765237533,-0.09888888888888887
21,seed21_quad1_scenario2,quad1,confirm2_conf050_override075,60,0.5166666666666667,0.5084673780325955,0.5058130275521581,0.7179487179487181,0.28571428571428575,0.5217391304347826,4,8,4,0,4,4,1.0,4.0,0.5133502008985376,0.09284782765237533,0.44846737803259545
21,seed21_quad1_scenario2,quad1,confirm2_conf060_override080,60,0.2,0.11111111111111112,0.06666666666666667,0.0,0.0,0.33333333333333337,4,0,0,4,4,1,0.25,9.0,0.5133502008985376,0.09284782765237533,-0.09888888888888887
21,seed21_quad1_scenario2,quad1,confirm3_conf050_override080,60,0.2,0.11111111111111112,0.06666666666666667,0.0,0.0,0.33333333333333337,4,0,0,4,4,1,0.25,9.0,0.5133502008985376,0.09284782765237533,-0.09888888888888887
21,seed21_quad1_scenario2,quad1,vote3_confirm2_conf050,60,0.2833333333333333,0.24974587536163892,0.20173586676049732,0.06896551724137931,0.1904761904761905,0.489795918367347,4,7,3,0,4,3,0.75,6.0,0.5133502008985376,0.09284782765237533,0.17474587536163894
21,seed21_quad1_scenario2,quad1,vote3_confirm2_conf060,60,0.2,0.11111111111111112,0.06666666666666667,0.0,0.0,0.33333333333333337,4,0,0,4,4,1,0.25,9.0,0.5133502008985376,0.09284782765237533,-0.09888888888888887
21,seed21_quad1_scenario2,quad1,movement_priority_confirm,60,0.2,0.11111111111111112,0.06666666666666667,0.0,0.0,0.33333333333333337,4,0,0,4,4,1,0.25,9.0,0.5133502008985376,0.09284782765237533,-0.09888888888888887
21,seed21_quad1_scenario3,quad1,raw_prediction,60,0.36666666666666664,0.37770281958138735,0.38515827711468603,0.5,0.2926829268292683,0.3404255319148936,4,27,23,0,4,4,1.0,1.75,0.5167312573556363,0.09602781050790873,0.24520281958138734
21,seed21_quad1_scenario3,quad1,majority_vote_3,60,0.43333333333333335,0.4421667656961774,0.45216874628639336,0.5454545454545454,0.38888888888888895,0.392156862745098,4,20,16,0,4,4,1.0,2.0,0.5167312573556363,0.09602781050790873,0.34216676569617743
21,seed21_quad1_scenario3,quad1,majority_vote_5,60,0.4,0.39876543209876547,0.39703703703703713,0.4,0.38888888888888895,0.4074074074074074,4,18,14,0,4,4,1.0,4.0,0.5167312573556363,0.09602781050790873,0.2887654320987655
21,seed21_quad1_scenario3,quad1,confidence_hold_055,60,0.5666666666666667,0.4787234042553192,0.47446808510638294,0.9361702127659574,0.0,0.5,4,3,0,1,4,2,0.5,6.25,0.5167312573556363,0.09602781050790873,0.3862234042553192
21,seed21_quad1_scenario3,quad1,confidence_hold_065,60,0.26666666666666666,0.20952380952380953,0.16571428571428573,0.0,0.2,0.42857142857142855,4,1,0,3,4,2,0.5,6.0,0.5167312573556363,0.09602781050790873,0.059523809523809534
21,seed21_quad1_scenario3,quad1,confirm2_conf050_override075,60,0.43333333333333335,0.4266666666666667,0.41600000000000004,0.5714285714285715,0.2285714285714286,0.4799999999999999,4,5,1,0,4,3,0.75,6.5,0.5167312573556363,0.09602781050790873,0.3566666666666667
21,seed21_quad1_scenario3,quad1,confirm2_conf060_override080,60,0.38333333333333336,0.31929367491677524,0.2851932262266609,0.0,0.4680851063829787,0.489795918367347,4,1,0,3,4,2,0.5,6.0,0.5167312573556363,0.09602781050790873,0.16929367491677524
21,seed21_quad1_scenario3,quad1,confirm3_conf050_override080,60,0.2833333333333333,0.22675535846267555,0.18483370288248338,0.0,0.24390243902439027,0.43636363636363634,4,3,0,1,4,2,0.5,6.0,0.5167312573556363,0.09602781050790873,0.13675535846267556
21,seed21_quad1_scenario3,quad1,vote3_confirm2_conf050,60,0.4,0.38776428250112455,0.37300944669365715,0.33333333333333337,0.3684210526315789,0.4615384615384615,4,6,2,0,4,3,0.75,5.25,0.5167312573556363,0.09602781050790873,0.32526428250112455
21,seed21_quad1_scenario3,quad1,vote3_confirm2_conf060,60,0.4,0.3333333333333333,0.3,0.0,0.5,0.5,4,1,0,3,4,2,0.5,6.0,0.5167312573556363,0.09602781050790873,0.18333333333333332
21,seed21_quad1_scenario3,quad1,movement_priority_confirm,60,0.21666666666666667,0.15361123835700105,0.10297755382501145,0.0,0.05405405405405406,0.4067796610169491,4,1,0,3,4,2,0.5,6.0,0.5167312573556363,0.09602781050790873,0.0036112383570010564
21,seed21_quad2_scenario1,quad2,raw_prediction,60,0.8,0.7777777777777777,0.8,1.0,0.6666666666666666,0.6666666666666666,4,11,7,0,4,4,1.0,0.5,0.5761355655608497,0.14057027956162002,0.7377777777777776
21,seed21_quad2_scenario1,quad2,majority_vote_3,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,11,7,0,4,4,1.0,1.5,0.5761355655608497,0.14057027956162002,0.6768518518518517
21,seed21_quad2_scenario1,quad2,majority_vote_5,60,0.7333333333333333,0.7052696676756828,0.720007811737135,0.9387755102040817,0.5454545454545454,0.631578947368421,4,7,3,0,4,4,1.0,1.75,0.5761355655608497,0.14057027956162002,0.6727696676756828
21,seed21_quad2_scenario1,quad2,confidence_hold_055,60,0.7666666666666667,0.7397581254724112,0.7619954648526076,0.9795918367346939,0.611111111111111,0.6285714285714286,4,11,7,0,4,4,1.0,1.25,0.5761355655608497,0.14057027956162002,0.6922581254724112
21,seed21_quad2_scenario1,quad2,confidence_hold_065,60,0.55,0.4583333333333333,0.45,0.875,0.0,0.5,4,2,0,2,4,2,0.5,6.75,0.5761355655608497,0.14057027956162002,0.3308333333333333
21,seed21_quad2_scenario1,quad2,confirm2_conf050_override075,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,11,7,0,4,4,1.0,1.5,0.5761355655608497,0.14057027956162002,0.6768518518518517
21,seed21_quad2_scenario1,quad2,confirm2_conf060_override080,60,0.5666666666666667,0.45925925925925926,0.4288888888888888,0.7666666666666666,0.0,0.611111111111111,4,2,0,2,4,2,0.5,6.5,0.5761355655608497,0.14057027956162002,0.33425925925925926
21,seed21_quad2_scenario1,quad2,confirm3_conf050_override080,60,0.6833333333333333,0.658080808080808,0.6396969696969698,0.7999999999999999,0.42424242424242425,0.7499999999999999,4,3,0,1,4,3,0.75,4.75,0.5761355655608497,0.14057027956162002,0.580580808080808
21,seed21_quad2_scenario1,quad2,vote3_confirm2_conf050,60,0.7166666666666667,0.6942299442299443,0.7141570141570142,0.9166666666666666,0.5714285714285715,0.5945945945945945,4,11,7,0,4,4,1.0,2.25,0.5761355655608497,0.14057027956162002,0.6367299442299443
21,seed21_quad2_scenario1,quad2,vote3_confirm2_conf060,60,0.38333333333333336,0.3192936749167752,0.28953538862353445,0.4897959183673469,0.0,0.4680851063829787,4,1,0,3,4,1,0.25,9.25,0.5761355655608497,0.14057027956162002,0.1367936749167752
21,seed21_quad2_scenario1,quad2,movement_priority_confirm,60,0.5666666666666667,0.46953249384860324,0.46131133304385585,0.8979591836734694,0.0,0.5106382978723404,4,2,0,2,4,2,0.5,6.5,0.5761355655608497,0.14057027956162002,0.34453249384860324
21,seed21_quad2_scenario2,quad2,raw_prediction,60,0.8,0.7777777777777777,0.8,1.0,0.6666666666666666,0.6666666666666666,4,13,9,0,4,4,1.0,0.0,0.5755460471647235,0.140639669678231,0.7327777777777776
21,seed21_quad2_scenario2,quad2,majority_vote_3,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,13,9,0,4,4,1.0,1.0,0.5755460471647235,0.140639669678231,0.6718518518518517
21,seed21_quad2_scenario2,quad2,majority_vote_5,60,0.7,0.6634628044766293,0.6761553653719552,0.9387755102040817,0.45161290322580644,0.6,4,9,5,0,4,4,1.0,1.75,0.5755460471647235,0.140639669678231,0.6209628044766293
21,seed21_quad2_scenario2,quad2,confidence_hold_055,60,0.7666666666666667,0.7397581254724112,0.7619954648526076,0.9795918367346939,0.611111111111111,0.6285714285714286,4,13,9,0,4,4,1.0,0.75,0.5755460471647235,0.140639669678231,0.6872581254724112
21,seed21_quad2_scenario2,quad2,confidence_hold_065,60,0.5833333333333334,0.48057971014492756,0.47234782608695647,0.9199999999999999,0.0,0.5217391304347826,4,2,0,2,4,2,0.5,6.25,0.5755460471647235,0.140639669678231,0.35807971014492757
21,seed21_quad2_scenario2,quad2,confirm2_conf050_override075,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,13,9,0,4,4,1.0,1.0,0.5755460471647235,0.140639669678231,0.6718518518518517
21,seed21_quad2_scenario2,quad2,confirm2_conf060_override080,60,0.5666666666666667,0.45925925925925926,0.4288888888888888,0.7666666666666666,0.0,0.611111111111111,4,2,0,2,4,2,0.5,6.5,0.5755460471647235,0.140639669678231,0.33425925925925926
21,seed21_quad2_scenario2,quad2,confirm3_conf050_override080,60,0.5666666666666667,0.46535947712418296,0.4517647058823529,0.8627450980392156,0.0,0.5333333333333333,4,2,0,2,4,2,0.5,6.5,0.5755460471647235,0.140639669678231,0.34035947712418296
21,seed21_quad2_scenario2,quad2,vote3_confirm2_conf050,60,0.7166666666666667,0.6942299442299443,0.7141570141570142,0.9166666666666666,0.5714285714285715,0.5945945945945945,4,13,9,0,4,4,1.0,1.75,0.5755460471647235,0.140639669678231,0.6317299442299443
21,seed21_quad2_scenario2,quad2,vote3_confirm2_conf060,60,0.38333333333333336,0.3192936749167752,0.28953538862353445,0.4897959183673469,0.0,0.4680851063829787,4,1,0,3,4,1,0.25,9.25,0.5755460471647235,0.140639669678231,0.1367936749167752
21,seed21_quad2_scenario2,quad2,movement_priority_confirm,60,0.5666666666666667,0.46953249384860324,0.46131133304385585,0.8979591836734694,0.0,0.5106382978723404,4,2,0,2,4,2,0.5,6.5,0.5755460471647235,0.140639669678231,0.34453249384860324
21,seed21_quad2_scenario3,quad2,raw_prediction,60,0.8,0.7777777777777777,0.8,1.0,0.6666666666666666,0.6666666666666666,4,11,7,0,4,4,1.0,0.5,0.5746143919803693,0.13951752710069915,0.7377777777777776
21,seed21_quad2_scenario3,quad2,majority_vote_3,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,11,7,0,4,4,1.0,1.5,0.5746143919803693,0.13951752710069915,0.6768518518518517
21,seed21_quad2_scenario3,quad2,majority_vote_5,60,0.7333333333333333,0.7052696676756828,0.720007811737135,0.9387755102040817,0.5454545454545454,0.631578947368421,4,7,3,0,4,4,1.0,1.75,0.5746143919803693,0.13951752710069915,0.6727696676756828
21,seed21_quad2_scenario3,quad2,confidence_hold_055,60,0.7666666666666667,0.7397581254724112,0.7619954648526076,0.9795918367346939,0.611111111111111,0.6285714285714286,4,11,7,0,4,4,1.0,1.25,0.5746143919803693,0.13951752710069915,0.6922581254724112
21,seed21_quad2_scenario3,quad2,confidence_hold_065,60,0.5666666666666667,0.46953249384860324,0.46131133304385585,0.8979591836734694,0.0,0.5106382978723404,4,2,0,2,4,2,0.5,6.5,0.5746143919803693,0.13951752710069915,0.34453249384860324
21,seed21_quad2_scenario3,quad2,confirm2_conf050_override075,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,11,7,0,4,4,1.0,1.5,0.5746143919803693,0.13951752710069915,0.6768518518518517
21,seed21_quad2_scenario3,quad2,confirm2_conf060_override080,60,0.55,0.4467857688196671,0.41722400366468165,0.7457627118644068,0.0,0.5945945945945945,4,2,0,2,4,2,0.5,6.75,0.5746143919803693,0.13951752710069915,0.3192857688196671
21,seed21_quad2_scenario3,quad2,confirm3_conf050_override080,60,0.6833333333333333,0.658080808080808,0.6396969696969698,0.7999999999999999,0.42424242424242425,0.7499999999999999,4,3,0,1,4,3,0.75,4.75,0.5746143919803693,0.13951752710069915,0.580580808080808
21,seed21_quad2_scenario3,quad2,vote3_confirm2_conf050,60,0.7166666666666667,0.6942299442299443,0.7141570141570142,0.9166666666666666,0.5714285714285715,0.5945945945945945,4,11,7,0,4,4,1.0,2.25,0.5746143919803693,0.13951752710069915,0.6367299442299443
21,seed21_quad2_scenario3,quad2,vote3_confirm2_conf060,60,0.55,0.4467857688196671,0.41722400366468165,0.7457627118644068,0.0,0.5945945945945945,4,2,0,2,4,2,0.5,6.75,0.5746143919803693,0.13951752710069915,0.3192857688196671
21,seed21_quad2_scenario3,quad2,movement_priority_confirm,60,0.5666666666666667,0.46953249384860324,0.46131133304385585,0.8979591836734694,0.0,0.5106382978723404,4,2,0,2,4,2,0.5,6.5,0.5746143919803693,0.13951752710069915,0.34453249384860324
42,seed42_quad1_scenario1,quad1,raw_prediction,60,0.4166666666666667,0.4238929838929839,0.4480655200655201,0.6486486486486487,0.32,0.30303030303030304,4,30,26,0,4,4,1.0,1.5,0.5808078935401519,0.14041388292247933,0.2788929838929839
42,seed42_quad1_scenario1,quad1,majority_vote_3,60,0.3,0.321160269427522,0.3222344285761843,0.45161290322580644,0.19607843137254902,0.3157894736842105,4,16,12,0,4,4,1.0,3.25,0.5808078935401519,0.14041388292247933,0.22866026942752202
42,seed42_quad1_scenario1,quad1,majority_vote_5,60,0.4166666666666667,0.4292988640814728,0.4394829612220917,0.6486486486486487,0.2608695652173913,0.3783783783783784,4,19,15,0,4,4,1.0,1.25,0.5808078935401519,0.14041388292247933,0.34179886408147275
42,seed42_quad1_scenario1,quad1,confidence_hold_055,60,0.6,0.5635534915720674,0.6056759545923633,0.9166666666666666,0.4210526315789474,0.3529411764705882,4,19,15,0,4,4,1.0,1.5,0.5808078935401519,0.14041388292247933,0.4735534915720674
42,seed42_quad1_scenario1,quad1,confidence_hold_065,60,0.85,0.8265290677674578,0.8444664602683178,0.8799999999999999,0.8627450980392156,0.7368421052631579,4,7,3,0,4,4,1.0,1.0,0.5808078935401519,0.14041388292247933,0.8015290677674578
42,seed42_quad1_scenario1,quad1,confirm2_conf050_override075,60,0.65,0.6388648388648389,0.6696681096681097,0.8095238095238096,0.6222222222222222,0.4848484848484849,4,17,13,0,4,4,1.0,2.0,0.5808078935401519,0.14041388292247933,0.553864838864839
42,seed42_quad1_scenario1,quad1,confirm2_conf060_override080,60,0.6,0.5990456580710527,0.5898225316207472,0.723404255319149,0.42857142857142855,0.6451612903225806,4,5,1,0,4,4,1.0,5.25,0.5808078935401519,0.14041388292247933,0.5415456580710527
42,seed42_quad1_scenario1,quad1,confirm3_conf050_override080,60,0.6166666666666667,0.6452127659574468,0.6142553191489363,0.625,0.5106382978723404,0.8,4,6,2,0,4,3,0.75,4.25,0.5808078935401519,0.14041388292247933,0.5927127659574468
42,seed42_quad1_scenario1,quad1,vote3_confirm2_conf050,60,0.48333333333333334,0.49222890930208,0.5028698131137156,0.6285714285714286,0.4090909090909091,0.4390243902439025,4,12,8,0,4,4,1.0,1.25,0.5808078935401519,0.14041388292247933,0.43972890930208003
42,seed42_quad1_scenario1,quad1,vote3_confirm2_conf060,60,0.5166666666666667,0.5166666666666667,0.53,0.7000000000000001,0.4,0.45000000000000007,4,11,7,0,4,4,1.0,3.0,0.5808078935401519,0.14041388292247933,0.4516666666666667
42,seed42_quad1_scenario1,quad1,movement_priority_confirm,60,0.43333333333333335,0.40755979811279347,0.40743910467412775,0.75,0.06451612903225806,0.4081632653061225,4,7,3,0,4,3,0.75,4.25,0.5808078935401519,0.14041388292247933,0.3500597981127935
42,seed42_quad1_scenario2,quad1,raw_prediction,60,0.4166666666666667,0.4203799542145406,0.4438498844513882,0.631578947368421,0.32653061224489793,0.30303030303030304,4,34,30,0,4,4,1.0,1.5,0.5759334531944431,0.14313121081180943,0.2553799542145406
42,seed42_quad1_scenario2,quad1,majority_vote_3,60,0.38333333333333336,0.4016456972978712,0.4101799649625736,0.6285714285714286,0.21739130434782608,0.358974358974359,4,23,19,0,4,4,1.0,1.75,0.5759334531944431,0.14313121081180943,0.2891456972978712
42,seed42_quad1_scenario2,quad1,majority_vote_5,60,0.5,0.5052882653861847,0.522135392147632,0.7692307692307693,0.32558139534883723,0.42105263157894735,4,28,24,0,4,4,1.0,1.25,0.5759334531944431,0.14313121081180943,0.37278826538618465
42,seed42_quad1_scenario2,quad1,confidence_hold_055,60,0.6,0.5364923747276689,0.5937908496732026,0.888888888888889,0.47058823529411764,0.25,4,20,16,0,4,4,1.0,1.5,0.5759334531944431,0.14313121081180943,0.4414923747276689
42,seed42_quad1_scenario2,quad1,confidence_hold_065,60,0.8,0.732383808095952,0.7788605697151425,0.8275862068965517,0.8695652173913043,0.5,4,7,3,0,4,4,1.0,1.5,0.5759334531944431,0.14313121081180943,0.702383808095952
42,seed42_quad1_scenario2,quad1,confirm2_conf050_override075,60,0.75,0.7393162393162394,0.764957264957265,0.888888888888889,0.7179487179487181,0.611111111111111,4,16,12,0,4,4,1.0,2.0,0.5759334531944431,0.14313121081180943,0.6593162393162394
42,seed42_quad1_scenario2,quad1,confirm2_conf060_override080,60,0.6833333333333333,0.7026323572907422,0.6831588287488908,0.6956521739130435,0.6122448979591836,0.8,4,4,0,0,4,4,1.0,4.75,0.5759334531944431,0.14313121081180943,0.6551323572907423
42,seed42_quad1_scenario2,quad1,confirm3_conf050_override080,60,0.4166666666666667,0.34371800497294136,0.3194383501535762,0.5660377358490567,0.0,0.4651162790697674,4,2,0,2,4,2,0.5,8.75,0.5759334531944431,0.14313121081180943,0.19621800497294134
42,seed42_quad1_scenario2,quad1,vote3_confirm2_conf050,60,0.5333333333333333,0.524534850091584,0.5337896461968572,0.7317073170731708,0.36363636363636365,0.4782608695652174,4,9,5,0,4,4,1.0,4.5,0.5759334531944431,0.14313121081180943,0.45453485009158395
42,seed42_quad1_scenario2,quad1,vote3_confirm2_conf060,60,0.5,0.48252312867956265,0.4910277544154752,0.7317073170731708,0.27586206896551724,0.43999999999999995,4,8,4,0,4,4,1.0,5.0,0.5759334531944431,0.14313121081180943,0.41252312867956265
42,seed42_quad1_scenario2,quad1,movement_priority_confirm,60,0.45,0.39285714285714285,0.38571428571428573,0.75,0.0,0.42857142857142855,4,2,0,2,4,2,0.5,8.25,0.5759334531944431,0.14313121081180943,0.25035714285714283
42,seed42_quad1_scenario3,quad1,raw_prediction,60,0.43333333333333335,0.4427068124547116,0.46065993965153623,0.6486486486486487,0.32653061224489793,0.3529411764705882,4,31,27,0,4,4,1.0,1.5,0.5749591719112741,0.14065969660512975,0.2927068124547116
42,seed42_quad1_scenario3,quad1,majority_vote_3,60,0.2833333333333333,0.3015873015873016,0.29523809523809524,0.5714285714285715,0.0,0.33333333333333337,4,13,9,0,4,2,0.5,7.0,0.5749591719112741,0.14065969660512975,0.18658730158730163
42,seed42_quad1_scenario3,quad1,majority_vote_5,60,0.31666666666666665,0.34103803997421017,0.33924564796905216,0.5454545454545454,0.1276595744680851,0.35000000000000003,4,13,9,0,4,3,0.75,4.5,0.5749591719112741,0.14065969660512975,0.25103803997421015
42,seed42_quad1_scenario3,quad1,confidence_hold_055,60,0.6333333333333333,0.6018518518518519,0.6333333333333333,0.9166666666666666,0.4444444444444444,0.4444444444444444,4,18,14,0,4,4,1.0,1.5,0.5749591719112741,0.14065969660512975,0.5168518518518519
42,seed42_quad1_scenario3,quad1,confidence_hold_065,60,0.85,0.8278782821961794,0.84799939318087,0.8936170212765957,0.8627450980392156,0.7272727272727272,4,6,2,0,4,4,1.0,1.75,0.5749591719112741,0.14065969660512975,0.8003782821961795
42,seed42_quad1_scenario3,quad1,confirm2_conf050_override075,60,0.7,0.6837066315327185,0.7137812911725956,0.9090909090909091,0.6086956521739131,0.5333333333333333,4,17,13,0,4,4,1.0,1.75,0.5749591719112741,0.14065969660512975,0.6012066315327185
42,seed42_quad1_scenario3,quad1,confirm2_conf060_override080,60,0.4666666666666667,0.39971139971139974,0.3826839826839827,0.7142857142857143,0.0,0.4848484848484849,4,4,0,0,4,2,0.5,7.25,0.5749591719112741,0.14065969660512975,0.32721139971139973
42,seed42_quad1_scenario3,quad1,confirm3_conf050_override080,60,0.2833333333333333,0.2579979360165119,0.2390092879256966,0.4210526315789474,0.0,0.3529411764705882,4,4,0,0,4,1,0.25,9.0,0.5749591719112741,0.14065969660512975,0.1679979360165119
42,seed42_quad1_scenario3,quad1,vote3_confirm2_conf050,60,0.43333333333333335,0.39992952783650454,0.39809725158562365,0.7906976744186046,0.0,0.4090909090909091,4,6,2,0,4,2,0.5,6.25,0.5749591719112741,0.14065969660512975,0.32742952783650453
42,seed42_quad1_scenario3,quad1,vote3_confirm2_conf060,60,0.4666666666666667,0.4148972025615099,0.4141557128412538,0.8260869565217391,0.0,0.4186046511627908,4,5,1,0,4,2,0.5,6.25,0.5749591719112741,0.14065969660512975,0.3473972025615099
42,seed42_quad1_scenario3,quad1,movement_priority_confirm,60,0.2833333333333333,0.2659536541889483,0.2536898395721925,0.47058823529411764,0.0,0.32727272727272727,4,4,0,0,4,1,0.25,9.0,0.5749591719112741,0.14065969660512975,0.1759536541889483
42,seed42_quad2_scenario1,quad2,raw_prediction,60,0.9333333333333333,0.9166183574879229,0.9332753623188407,0.9565217391304348,0.9600000000000001,0.8333333333333334,4,10,6,0,4,4,1.0,0.0,0.6151557356155577,0.10699462850053343,0.8866183574879228
42,seed42_quad2_scenario1,quad2,majority_vote_3,60,0.9,0.8855050505050506,0.898969696969697,0.9583333333333334,0.8799999999999999,0.8181818181818182,4,6,2,0,4,4,1.0,1.0,0.6151557356155577,0.10699462850053343,0.8655050505050506
42,seed42_quad2_scenario1,quad2,majority_vote_5,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0,0.6151557356155577,0.10699462850053343,0.8411111111111111
42,seed42_quad2_scenario1,quad2,confidence_hold_055,60,0.8333333333333334,0.7985347985347985,0.8351648351648351,0.8571428571428571,0.923076923076923,0.6153846153846153,4,10,6,0,4,4,1.0,0.0,0.6151557356155577,0.10699462850053343,0.7685347985347984
42,seed42_quad2_scenario1,quad2,confidence_hold_065,60,0.9,0.880982905982906,0.8971794871794873,0.9583333333333334,0.8846153846153847,0.8,4,6,2,0,4,4,1.0,0.5,0.6151557356155577,0.10699462850053343,0.865982905982906
42,seed42_quad2_scenario1,quad2,confirm2_conf050_override075,60,0.9,0.8855050505050506,0.898969696969697,0.9583333333333334,0.8799999999999999,0.8181818181818182,4,6,2,0,4,4,1.0,1.0,0.6151557356155577,0.10699462850053343,0.8655050505050506
42,seed42_quad2_scenario1,quad2,confirm2_conf060_override080,60,0.8833333333333333,0.8609943977591037,0.880812324929972,0.9583333333333334,0.8627450980392156,0.761904761904762,4,6,2,0,4,4,1.0,1.0,0.6151557356155577,0.10699462850053343,0.8409943977591037
42,seed42_quad2_scenario1,quad2,confirm3_conf050_override080,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0,0.6151557356155577,0.10699462850053343,0.8411111111111111
42,seed42_quad2_scenario1,quad2,vote3_confirm2_conf050,60,0.8333333333333334,0.8146464646464646,0.8321212121212122,0.9166666666666666,0.8,0.7272727272727272,4,6,2,0,4,4,1.0,2.0,0.6151557356155577,0.10699462850053343,0.7846464646464646
42,seed42_quad2_scenario1,quad2,vote3_confirm2_conf060,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0,0.6151557356155577,0.10699462850053343,0.8411111111111111
42,seed42_quad2_scenario1,quad2,movement_priority_confirm,60,0.8833333333333333,0.8825768321513001,0.8830921985815602,0.9166666666666666,0.851063829787234,0.8799999999999999,4,4,0,0,4,4,1.0,1.75,0.6151557356155577,0.10699462850053343,0.8650768321513002
42,seed42_quad2_scenario2,quad2,raw_prediction,60,0.9166666666666666,0.8977777777777778,0.9173333333333333,0.9333333333333333,0.9600000000000001,0.8,4,11,7,0,4,4,1.0,0.0,0.6098409001756995,0.09463012408949993,0.8627777777777778
42,seed42_quad2_scenario2,quad2,majority_vote_3,60,0.9166666666666666,0.8996220022502878,0.9159100390639815,0.9787234042553191,0.9019607843137256,0.8181818181818182,4,6,2,0,4,4,1.0,0.75,0.6098409001756995,0.09463012408949993,0.8821220022502878
42,seed42_quad2_scenario2,quad2,majority_vote_5,60,0.8833333333333333,0.8755488010807161,0.8839918946301925,0.9361702127659574,0.8571428571428572,0.8333333333333334,4,4,0,0,4,4,1.0,1.75,0.6098409001756995,0.09463012408949993,0.8580488010807161
42,seed42_quad2_scenario2,quad2,confidence_hold_055,60,0.8166666666666667,0.7860523938572719,0.8152628726287262,0.8292682926829268,0.888888888888889,0.64,4,11,7,0,4,4,1.0,1.0,0.6098409001756995,0.09463012408949993,0.7410523938572718
42,seed42_quad2_scenario2,quad2,confidence_hold_065,60,0.8333333333333334,0.8092860976918947,0.8311433172302736,0.9130434782608695,0.8148148148148148,0.7000000000000001,4,6,2,0,4,4,1.0,2.0,0.6098409001756995,0.09463012408949993,0.7792860976918947
42,seed42_quad2_scenario2,quad2,confirm2_conf050_override075,60,0.9,0.8855050505050506,0.898969696969697,0.9583333333333334,0.8799999999999999,0.8181818181818182,4,6,2,0,4,4,1.0,1.0,0.6098409001756995,0.09463012408949993,0.8655050505050506
42,seed42_quad2_scenario2,quad2,confirm2_conf060_override080,60,0.6833333333333333,0.6823537823537823,0.6788245388245387,0.6486486486486487,0.6984126984126983,0.7000000000000001,4,5,1,0,4,3,0.75,4.25,0.6098409001756995,0.09463012408949993,0.6348537823537823
